tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,genomeSize,numReads,numUniqueReads,taxRank_raw,norm_abund,classified_fraction
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,1386,1386,Bacillus,Bacillus,genus,0.0,abund,0.0,4699370,1,1,genus,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,1485,1485,Clostridium,Clostridium,genus,1.9999999999999998e-05,abund,2e-07,4510973,7,7,genus,2e-05,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,1654,1654,Actinomyces,Actinomyces,genus,0.00020999999999999998,abund,2.1e-06,3027043,278,278,genus,0.00020999999999999998,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,1678,1678,Bifidobacterium,Bifidobacterium,genus,4.08274,abund,0.0408274,2365338,56919,10790,genus,4.08274,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,1730,1730,Eubacterium,Eubacterium,genus,0.0,abund,0.0,4897365,3,3,genus,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,2132,2132,Spiroplasma,Spiroplasma,genus,0.0025299999999999997,abund,2.53e-05,1390090,174,167,genus,0.0025299999999999993,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,2172,2172,Methanobrevibacter,Methanobrevibacter,genus,0.14839,abund,0.0014839,2175532,1545,7,genus,0.14839,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,4930,4930,Saccharomyces,Saccharomyces,genus,0.0,abund,0.0,10462505,5335,5317,genus,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,4951,4951,Yarrowia,Yarrowia,genus,0.0,abund,0.0,18781082,1,1,genus,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,4958,4958,Debaryomyces,Debaryomyces,genus,0.0,abund,0.0,10651969,1,1,genus,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,5475,5475,Candida,Candida,genus,0.0,abund,0.0,9533581,6235,6235,genus,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,13366,13366,Brettanomyces,Brettanomyces,genus,0.0,abund,0.0,10430488,1,1,genus,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,29465,29465,Veillonella,Veillonella,genus,38.0669,abund,0.380669,2110435,465158,465154,genus,38.0669,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,32008,32008,Burkholderia,Burkholderia,genus,0.0,abund,0.0,7360932,77,77,genus,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,52959,52959,Polaribacter,Polaribacter,genus,0.0,abund,0.0,3792809,1,1,genus,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,160674,160674,Raoultella,Raoultella,genus,0.0,abund,0.0,9026606,1,1,genus,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,216851,216851,Faecalibacterium,Faecalibacterium,genus,12.14747,abund,0.1214747,3023890,544567,543098,genus,12.14747,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,239759,239759,Alistipes,Alistipes,genus,0.0,abund,0.0,3559379,5,5,genus,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,239934,239934,Akkermansia,Akkermansia,genus,0.43778,abund,0.0043778,4083449,56427,38028,genus,0.43778,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,375288,375288,Parabacteroides,Parabacteroides,genus,0.00013000000000000002,abund,1.3e-06,5384071,44,44,genus,0.00013000000000000002,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,413496,413496,Cronobacter,Cronobacter,genus,0.0,abund,0.0,4483151,5,5,genus,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,909656,909656,Phocaeicola,Phocaeicola,genus,0.00258,abund,2.58e-05,4719137,178,178,genus,0.0025800000000000003,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,1330545,1330545,Lelliottia,Lelliottia,genus,0.0,abund,0.0,4754595,1,1,genus,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,1766253,1766253,Agathobacter,Agathobacter,genus,0.00011999999999999999,abund,1.2e-06,3425095,3,3,genus,0.00011999999999999999,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,1870884,1870884,Clostridioides,Clostridioides,genus,0.84537,abund,0.0084537,4134190,74882,18864,genus,0.84537,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,2316020,2316020,Mediterraneibacter,Mediterraneibacter,genus,9.999999999999999e-06,abund,1e-07,3209043,6,6,genus,1e-05,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,2742598,2742598,Limosilactobacillus,Limosilactobacillus,genus,1.5631099999999998,abund,0.0156311,2227545,29247,14058,genus,1.5631099999999998,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,2815786,2815786,Sodaliphilus,Sodaliphilus,genus,0.0,abund,0.0,3340670,1,1,genus,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,2843429,2843429,Nesevirus,Nesevirus,genus,0.0,abund,0.0,46351,1,1,genus,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,2892396,2892396,Vescimonas,Vescimonas,genus,0.0,abund,0.0,2531083,3,3,genus,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,2944152,2944152,Wujia,Wujia,genus,0.00015000000000000001,abund,1.5e-06,2942917,4,4,genus,0.00015000000000000001,1.0
