tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,numReads,numDirectReads,norm_abund,classified_fraction
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,84030,84030,                  Lacrimispora saccharolytica,Lacrimispora saccharolytica,species,0.0026568804901944505,fraction_reads,0.0,8,0,0.0029075895355852614,0.9137742647913518
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,43305,43305,                  Butyrivibrio proteoclasticus,Butyrivibrio proteoclasticus,species,0.0006642201225486126,fraction_reads,0.0,2,0,0.0007268973838963153,0.9137742647913518
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,185008,185008,                  Butyrivibrio hungatei,Butyrivibrio hungatei,species,0.0003321100612743063,fraction_reads,0.0,1,1,0.0003634486919481577,0.9137742647913518
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,185007,185007,                  Pseudobutyrivibrio xylanivorans,Pseudobutyrivibrio xylanivorans,species,0.000996330183822919,fraction_reads,0.0,3,3,0.0010903460758444733,0.9137742647913518
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,617123,617123,                  Lachnoanaerobaculum umeaense,Lachnoanaerobaculum umeaense,species,0.0003321100612743063,fraction_reads,0.0,1,1,0.0003634486919481577,0.9137742647913518
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1679721,1679721,                  Herbinix luporum,Herbinix luporum,species,0.0003321100612743063,fraction_reads,0.0,1,1,0.0003634486919481577,0.9137742647913518
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,28446,28446,                  Anaerotignum propionicum,Anaerotignum propionicum,species,0.0003321100612743063,fraction_reads,0.0,1,0,0.0003634486919481577,0.9137742647913518
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1491,1491,                  Clostridium botulinum,Clostridium botulinum,species,0.0315504558210591,fraction_reads,0.03,95,93,0.03452762573507498,0.9137742647913518
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2587161,2587161,                    Clostridium sp. SYSU GA15002T,Clostridium sp. SYSU GA15002T,species,0.004317430796565982,fraction_reads,0.0,13,13,0.00472483299532605,0.9137742647913518
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,755731,755731,                    Clostridium sp. BNL1100,Clostridium sp. BNL1100,species,0.0013284402450972252,fraction_reads,0.0,4,4,0.0014537947677926307,0.9137742647913518
