tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,lineage_raw,query_name,query_md5,query_filename,fraction_raw,f_weighted_raw,bp_match_at_rank,query_ani_at_rank,total_weighted_hashes
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,821,Phocaeicola vulgatus,Phocaeicola vulgatus,species,0.001259634350376927,abund_weighted,1.259634350376927e-05,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola;Phocaeicola vulgatus,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,4.346759991975212e-05,1.259634350376927e-05,78000,0.7232620308290452,6747990
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,823,Parabacteroides distasonis,Parabacteroides distasonis,species,0.0011262613015134877,abund_weighted,1.1262613015134878e-05,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides distasonis,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,4.179576915360781e-05,1.1262613015134878e-05,75000,0.7223475496818537,6747990
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,47715,Lacticaseibacillus rhamnosus,Lacticaseibacillus rhamnosus,species,0.0010966228462105012,abund_weighted,1.0966228462105011e-05,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus;Lacticaseibacillus rhamnosus,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,4.01239383874635e-05,1.0966228462105011e-05,72000,0.7213969606177978,6747990
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,208962,Escherichia albertii,Escherichia albertii,species,0.0016152958140127653,abund_weighted,1.6152958140127653e-05,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia albertii,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,3.845210762131919e-05,1.6152958140127653e-05,69000,0.7204072409202705,6747990
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,2723311,Escherichia sp. 93.1518,Escherichia sp. 93.1518,species,0.00136336894393738,abund_weighted,1.36336894393738e-05,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia sp. 93.1518,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,3.678027685517487e-05,1.36336894393738e-05,66000,0.7193749692107193,6747990
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,371601,Bacteroides xylanisolvens,Bacteroides xylanisolvens,species,0.0009928882526500484,abund_weighted,9.928882526500484e-06,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides xylanisolvens,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,3.5665723011078665e-05,9.928882526500484e-06,64000,0.7186612473401919,6747990
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,454154,Paraprevotella clara,Paraprevotella clara,species,0.01301128187801,abund_weighted,0.0001301128187801,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Paraprevotella;Paraprevotella clara,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,3.455116916698246e-05,0.0001301128187801,62000,0.7179256060720458,6747990
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,1971605,Faecalibacterium sp.,Faecalibacterium sp.,species,0.12768246544526,abund_weighted,0.0012768246544526,Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium;Faecalibacterium sp.,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,3.343661532288625e-05,0.0012768246544526,60000,0.7171666316233131,6747990
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,1754190,Neocallimastix californiae,Neocallimastix californiae,species,0.0014967419928008192,abund_weighted,1.4967419928008193e-05,Eukaryota;Chytridiomycota;Neocallimastigomycetes;Neocallimastigales;Neocallimastigaceae;Neocallimastix;Neocallimastix californiae,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,3.232206147879004e-05,1.4967419928008193e-05,58000,0.716382768007061,6747990
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,1869227,bacterium,bacterium,species,0.01963547663822,abund_weighted,0.0001963547663822,Bacteria;;;;;;bacterium,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,3.120750763469383e-05,0.0001963547663822,56000,0.7155722972363489,6747990
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,35703,Citrobacter amalonaticus,Citrobacter amalonaticus,species,0.0008150575208321294,abund_weighted,8.150575208321293e-06,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter amalonaticus,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,2.953567686854952e-05,8.150575208321293e-06,53000,0.7143024816552372,6747990
