tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,lineage_raw,query_name,query_md5,query_filename,fraction_raw,f_weighted_raw,bp_match_at_rank,query_ani_at_rank,total_weighted_hashes
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,2678885,Faecalibacillus,Faecalibacillus,genus,0.63839179169134,abund_weighted,0.0063839179169134,Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Faecalibacillus,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0027972522834454,0.0063839179169134,2767000,0.8272494830125178,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,2591381,Dysosmobacter,Dysosmobacter,genus,0.62656089298378,abund_weighted,0.0062656089298378,Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Dysosmobacter,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0027699570858838,0.0062656089298378,2740000,0.8269878525622786,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,171003,Caloranaerobacter,Caloranaerobacter,genus,0.5865926924157999,abund_weighted,0.005865926924158,Bacteria;Firmicutes;Clostridia;Eubacteriales;Thermohalobacteraceae;Caloranaerobacter,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0025152019086419,0.005865926924158,2488000,0.8244180873231071,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,2767886,Levilactobacillus,Levilactobacillus,genus,0.5565678952023599,abund_weighted,0.0055656789520236,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.002473753645678,0.0055656789520236,2447000,0.823976307255934,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,2529408,Schaalia,Schaalia,genus,0.5526275054190001,abund_weighted,0.00552627505419,Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Schaalia,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0024232069835268,0.00552627505419,2397000,0.8234277528386561,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,2892396,Vescimonas,Vescimonas,genus,0.56243469776869,abund_weighted,0.0056243469776869,Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Vescimonas,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0024100648513675,0.0056243469776869,2384000,0.8232833148645278,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,207244,Anaerostipes,Anaerostipes,genus,0.54446457448509,abund_weighted,0.0054446457448509,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Anaerostipes,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0023837805870489,0.0054446457448509,2358000,0.8229921379400221,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,830,Butyrivibrio,Butyrivibrio,genus,0.53714809765278,abund_weighted,0.0053714809765278,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Butyrivibrio,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0023625509889454,0.0053714809765278,2337000,0.8227546793299492,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,102106,Collinsella,Collinsella,genus,0.54364730845595,abund_weighted,0.0054364730845595,Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0023221136592245,0.0054364730845595,2297000,0.8222966086589584,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,416916,Aggregatibacter,Aggregatibacter,genus,0.54206142318511,abund_weighted,0.0054206142318511,Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Aggregatibacter,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0022867309957186,0.0054206142318511,2262000,0.8218894194733646,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,848,Fusobacterium,Fusobacterium,genus,0.50239483269931,abund_weighted,0.0050239483269931,Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0021795720719582,0.0050239483269931,2156000,0.8206179408807083,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,28050,Lachnospira,Lachnospira,genus,0.48573817267683,abund_weighted,0.0048573817267683,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lachnospira,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.002129025409807,0.0048573817267683,2106000,0.8199970411910636,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,194,Campylobacter,Campylobacter,genus,0.41006323012139,abund_weighted,0.0041006323012139,Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.001822712637171,0.0041006323012139,1803000,0.8158983805566085,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,1253,Pediococcus,Pediococcus,genus,0.41038429891855,abund_weighted,0.0041038429891855,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0018085595717686,0.0041038429891855,1789000,0.8156932437087268,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,86331,Mogibacterium,Mogibacterium,genus,0.4096643264643,abund_weighted,0.004096643264643,Bacteria;Firmicutes;Clostridia;Eubacteriales;Eubacteriales Family XIII. Incertae Sedis;Mogibacterium,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0018014830390675,0.004096643264643,1782000,0.8155900919941024,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,1378,Gemella,Gemella,genus,0.41558950517557997,abund_weighted,0.0041558950517558,Bacteria;Firmicutes;Bacilli;Bacillales;;Gemella,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0017772206412349,0.0041558950517558,1758000,0.8152334274822494,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,2701,Gardnerella,Gardnerella,genus,0.38038868977758,abund_weighted,0.0038038868977758,Bacteria;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Gardnerella,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.001696345981793,0.0038038868977758,1678000,0.81400954587727,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,162289,Peptoniphilus,Peptoniphilus,genus,0.35505344287421997,abund_weighted,0.0035505344287422,Bacteria;Firmicutes;Tissierellia;Tissierellales;Peptoniphilaceae;Peptoniphilus,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0015821105253314,0.0035505344287422,1565000,0.8121809535531717,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,1686313,Fenollaria,Fenollaria,genus,0.16286944437877,abund_weighted,0.0016286944437877,Bacteria;Firmicutes;Clostridia;Eubacteriales;;Fenollaria,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0007177626025465,0.0016286944437877,710000,0.7917353328331386,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,397864,Barnesiella,Barnesiella,genus,0.07216264450163,abund_weighted,0.0007216264450163,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.000306312772636,0.0007216264450163,303000,0.7702833088503899,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,1506553,Lachnoclostridium,Lachnoclostridium,genus,0.05790913577911,abund_weighted,0.0005790913577911,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lachnoclostridium,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0002587989102139,0.0005790913577911,256000,0.7661064364279031,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,459786,Oscillibacter,Oscillibacter,genus,0.04985322777757999,abund_weighted,0.0004985322777758,Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Oscillibacter,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.000220383446979,0.0004985322777758,218000,0.7621457485067329,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,1924081,Bariatricus,Bariatricus,genus,0.036008352069639996,abund_weighted,0.0003600835206964,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Bariatricus,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0001647821186127,0.0003600835206964,163000,0.7550311010824853,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,1924110,Massilimicrobiota,Massilimicrobiota,genus,0.0254909166232,abund_weighted,0.000254909166232,Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Massilimicrobiota,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0001051370572744,0.000254909166232,104000,0.7441655180170891,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,1273095,Anaerosphaera,Anaerosphaera,genus,0.02076244888317,abund_weighted,0.0002076244888317,Bacteria;Firmicutes;Tissierellia;Tissierellales;Peptoniphilaceae;Anaerosphaera,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,9.098399187209672e-05,0.0002076244888317,90000,0.7407028775637844,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,0,unclassified,unclassified,genus,14.12874917142361,abund_weighted,0.1412874917142361,unclassified,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.661353538519084,0.1412874917142361,654201000,,10278171
