tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,numReads,numDirectReads
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,36745,36745,                  Clostridium saccharoperbutylacetonicum,Clostridium saccharoperbutylacetonicum,species,0.00025263160933914095,fraction_reads,0.0,7,7
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,1494,1494,                  Clostridium cochlearium,Clostridium cochlearium,species,0.0002165413794335494,fraction_reads,0.0,6,6
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,1502,1502,                  Clostridium perfringens,Clostridium perfringens,species,0.00018045114952795784,fraction_reads,0.0,5,5
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,332101,332101,                  Clostridium drakei,Clostridium drakei,species,0.00018045114952795784,fraction_reads,0.0,5,5
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,169679,169679,                  Clostridium saccharobutylicum,Clostridium saccharobutylicum,species,0.00014436091962236627,fraction_reads,0.0,4,4
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,1493,1493,                  Clostridium cellulovorans,Clostridium cellulovorans,species,0.0001082706897167747,fraction_reads,0.0,3,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,1519,1519,                  Clostridium tyrobutyricum,Clostridium tyrobutyricum,species,0.0001082706897167747,fraction_reads,0.0,3,3
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,1561,1561,                  Clostridium baratii,Clostridium baratii,species,0.0001082706897167747,fraction_reads,0.0,3,2
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,1216932,1216932,                  Clostridium bornimense,Clostridium bornimense,species,0.0001082706897167747,fraction_reads,0.0,3,3
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,1504,1504,                  Clostridium septicum,Clostridium septicum,species,7.218045981118314e-05,fraction_reads,0.0,2,2
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,84022,84022,                  Clostridium aceticum,Clostridium aceticum,species,7.218045981118314e-05,fraction_reads,0.0,2,2
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,1488,1488,                  Clostridium acetobutylicum,Clostridium acetobutylicum,species,3.609022990559157e-05,fraction_reads,0.0,1,1
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,182773,182773,                  Clostridium isatidis,Clostridium isatidis,species,3.609022990559157e-05,fraction_reads,0.0,1,1
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,394958,394958,                  Clostridium taeniosporum,Clostridium taeniosporum,species,3.609022990559157e-05,fraction_reads,0.0,1,1
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,461876,461876,                  Alkaliphilus oremlandii,Alkaliphilus oremlandii,species,0.005846617244705834,fraction_reads,0.01,162,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,208226,208226,                  Alkaliphilus metalliredigens,Alkaliphilus metalliredigens,species,3.609022990559157e-05,fraction_reads,0.0,1,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,2082193,2082193,                  Clostridiaceae bacterium 14S0207,Clostridiaceae bacterium 14S0207,species,0.0008661655177341976,fraction_reads,0.0,24,24
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,154046,154046,                  Hungatella hathewayi,Hungatella hathewayi,species,0.0004330827588670988,fraction_reads,0.0,12,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,1424294,1424294,                  Geosporobacter ferrireducens,Geosporobacter ferrireducens,species,0.0002165413794335494,fraction_reads,0.0,6,6
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,2576307,2576307,                    Caloramator sp. E03,Caloramator sp. E03,species,0.00014436091962236627,fraction_reads,0.0,4,4
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,2599308,2599308,                    Crassaminicella sp. SY095,Crassaminicella sp. SY095,species,0.00014436091962236627,fraction_reads,0.0,4,4
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,116090,116090,                  Caloranaerobacter azorensis,Caloranaerobacter azorensis,species,0.0001082706897167747,fraction_reads,0.0,3,3
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,1498,1498,                  Hathewaya histolytica,Hathewaya histolytica,species,3.609022990559157e-05,fraction_reads,0.0,1,1
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,2041044,2041044,                  Eubacterium maltosivorans,Eubacterium maltosivorans,species,0.03316692128323865,fraction_reads,0.03,919,919
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,1736,1736,                  Eubacterium limosum,Eubacterium limosum,species,0.0007218045981118314,fraction_reads,0.0,20,20
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,33952,33952,                  Acetobacterium woodii,Acetobacterium woodii,species,0.0020210528747131276,fraction_reads,0.0,56,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,1834198,1834198,                  Hungateiclostridiaceae bacterium KB18,Hungateiclostridiaceae bacterium KB18,species,0.03406917703087844,fraction_reads,0.03,944,944
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,1677857,1677857,                  Hungateiclostridium saccincola,Hungateiclostridium saccincola,species,0.0003609022990559157,fraction_reads,0.0,10,10
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,1515,1515,                  Hungateiclostridium thermocellum,Hungateiclostridium thermocellum,species,0.00025263160933914095,fraction_reads,0.0,7,5
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,288965,288965,                  Hungateiclostridium clariflavum,Hungateiclostridium clariflavum,species,0.0001082706897167747,fraction_reads,0.0,3,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,236753,236753,                  Fastidiosipila sanguinis,Fastidiosipila sanguinis,species,3.609022990559157e-05,fraction_reads,0.0,1,1
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,884684,884684,                  Mageeibacillus indolicus,Mageeibacillus indolicus,species,3.609022990559157e-05,fraction_reads,0.0,1,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,1510,1510,                  Thermoclostridium stercorarium,Thermoclostridium stercorarium,species,3.609022990559157e-05,fraction_reads,0.0,1,1
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,51515,51515,                  Dehalobacterium formicoaceticum,Dehalobacterium formicoaceticum,species,0.001082706897167747,fraction_reads,0.0,30,30
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,51197,51197,                  Syntrophobotulus glycolicus,Syntrophobotulus glycolicus,species,0.0009744362074509723,fraction_reads,0.0,27,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,55583,55583,                  Dehalobacter restrictus,Dehalobacter restrictus,species,0.0004691729887726904,fraction_reads,0.0,13,13
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,885581,885581,                  Desulfosporosinus acidiphilus,Desulfosporosinus acidiphilus,species,0.0003248120691503241,fraction_reads,0.0,9,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,1563,1563,                  Desulfosporosinus orientis,Desulfosporosinus orientis,species,7.218045981118314e-05,fraction_reads,0.0,2,0
