tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,numReads,numDirectReads,norm_abund,classified_fraction
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1812935,1812935,                    Enterobacter_roggenkampii,Enterobacter roggenkampii,species,5.0534350219218014e-05,fraction_reads,0.0,1,1,5.148824188764134e-05,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2494701,2494701,                    Enterobacter_chengduensis,Enterobacter chengduensis,species,5.0534350219218014e-05,fraction_reads,0.0,1,1,5.148824188764134e-05,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2497875,2497875,                    Enterobacter_chuandaensis,Enterobacter chuandaensis,species,5.0534350219218014e-05,fraction_reads,0.0,1,1,5.148824188764134e-05,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2747372,2747372,                    Enterobacter_sp._DSM_30060,Enterobacter_sp._DSM_30060,species,5.0534350219218014e-05,fraction_reads,0.0,1,1,5.148824188764134e-05,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,3390273,3390273,                    Klebsiella_pneumoniae_complex,Klebsiella pneumoniae_complex,species,0.0010106870043843602,fraction_reads,0.0,20,0,0.0010297648377528266,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,573,573,                      Klebsiella_pneumoniae,Klebsiella pneumoniae,species,0.0009601526541651422,fraction_reads,0.0,19,17,0.0009782765958651855,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2026240,2026240,                      Klebsiella_quasivariicola,Klebsiella quasivariicola,species,5.0534350219218014e-05,fraction_reads,0.0,1,1,5.148824188764134e-05,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,54291,54291,                    Raoultella_ornithinolytica,Raoultella ornithinolytica,species,5.0534350219218014e-05,fraction_reads,0.0,1,1,5.148824188764134e-05,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1344959,1344959,                  Citrobacter_freundii_complex,Citrobacter freundii_complex,species,0.0004042748017537441,fraction_reads,0.0,8,0,0.0004119059351011307,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1686385,1686385,                      Citrobacter_sp._BIDMC108,Citrobacter_sp._BIDMC108,species,0.00015160305065765403,fraction_reads,0.0,3,3,0.000154464725662924,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1686378,1686378,                      Citrobacter_sp._MGH103,Citrobacter_sp._MGH103,species,5.0534350219218014e-05,fraction_reads,0.0,1,1,5.148824188764134e-05,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,546,546,                    Citrobacter_freundii,Citrobacter freundii,species,0.00015160305065765403,fraction_reads,0.0,3,3,0.000154464725662924,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,57706,57706,                    Citrobacter_braakii,Citrobacter braakii,species,5.0534350219218014e-05,fraction_reads,0.0,1,1,5.148824188764134e-05,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,35703,35703,                  Citrobacter_amalonaticus,Citrobacter amalonaticus,species,0.00015160305065765403,fraction_reads,0.0,3,3,0.000154464725662924,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,83655,83655,                  Leclercia_adecarboxylata,Leclercia adecarboxylata,species,5.0534350219218014e-05,fraction_reads,0.0,1,1,5.148824188764134e-05,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,413497,413497,                  Cronobacter_dublinensis,Cronobacter dublinensis,species,5.0534350219218014e-05,fraction_reads,0.0,1,1,5.148824188764134e-05,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,9,9,                  Buchnera_aphidicola,Buchnera aphidicola,species,5.0534350219218014e-05,fraction_reads,0.0,1,0,5.148824188764134e-05,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,87882,87882,                  Burkholderia_cepacia_complex,Burkholderia cepacia_complex,species,0.0024761831607416824,fraction_reads,0.0,49,0,0.002522923852494425,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,87883,87883,                    Burkholderia_multivorans,Burkholderia multivorans,species,0.0024761831607416824,fraction_reads,0.0,49,49,0.002522923852494425,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,93064,93064,                  Sphingomonas_koreensis,Sphingomonas koreensis,species,0.00010106870043843603,fraction_reads,0.0,2,2,0.00010297648377528268,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2762591,2762591,                  Sphingomonas_albertensis,Sphingomonas albertensis,species,5.0534350219218014e-05,fraction_reads,0.0,1,1,5.148824188764134e-05,0.9814736018661324
