tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,clade_reads,direct_reads,norm_abund,classified_fraction
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,1449050,Clostridium sp. KNHs205,Clostridium sp. KNHs205,species,0.1472635550941283,abund,0.15,15136000,15136000,0.16336084739017095,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,1550024,Ruthenibacterium lactatiformans,Ruthenibacterium lactatiformans,species,1.062465297528343,abund,1.06,109202000,109202000,1.178602752160508,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,1737424,Blautia massiliensis,Blautia massiliensis,species,0.26820919815538025,abund,0.27,27567000,27567000,0.29752698731533056,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,1739304,Anaerosphaera sp. HMSC064C01,Anaerosphaera sp. HMSC064C01,species,0.020762448901352395,abund,0.02,2134000,2134000,0.02303197993727701,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,1776392,Massilimicrobiota timonensis,Massilimicrobiota timonensis,species,0.025490916645521684,abund,0.03,2620000,2620000,0.0282773136999371,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,1796613,Bacteroides caecimuris,Bacteroides caecimuris,species,0.8098619888002211,abund,0.81,83239000,83239000,0.8983875248355208,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,1834205,Burkholderiales bacterium YL45,Burkholderiales bacterium YL45,species,0.6605358099164552,abund,0.66,67891000,67891000,0.7327385894665762,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,1852391,Clostridiales bacterium Marseille-P2986,Clostridiales bacterium Marseille-P2986,species,0.04097032442530222,abund,0.04,4211000,4211000,0.045448766408563025,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,1869227,bacterium,bacterium,species,0.4969755810126899,abund,0.5,51080000,51080000,0.5512996884705293,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,1872444,Alistipes sp.,Alistipes sp.,species,0.4816907603828752,abund,0.48,49509000,49509000,0.5343440931183916,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,1898203,Lachnospiraceae bacterium,Lachnospiraceae bacterium,species,0.8055810715009732,abund,0.81,82799000,82799000,0.8936386629927833,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,1924083,Bariatricus sp.,Bariatricus sp.,species,0.03600835210117395,abund,0.04,3701000,3701000,0.03994440381811726,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,1926307,Veillonella sp.,Veillonella sp.,species,0.022435898391058397,abund,0.02,2306000,2306000,0.024888353203074406,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,1946697,Lachnoclostridium sp. UBA6558,Lachnoclostridium sp. UBA6558,species,0.057909135829826354,abund,0.06,5952000,5952000,0.06423914929084946,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,1971605,Faecalibacterium sp.,Faecalibacterium sp.,species,0.11348322586006296,abund,0.11,11664000,11664000,0.1258880103038421,0.9014617483123365
