tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,genomeSize,numReads,numUniqueReads,taxRank_raw,norm_abund,classified_fraction
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,256,256,Myroides_odoratus,Myroides odoratus,species,0.0,abund,0.0,8196461,45,37,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,258,258,Sphingobacterium_spiritivorum,Sphingobacterium spiritivorum,species,0.0,abund,0.0,15381790,59,45,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,259,259,Sphingobacterium_thalpophilum,Sphingobacterium thalpophilum,species,0.0,abund,0.0,5906941,15,15,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,263,263,Francisella_tularensis,Francisella tularensis,species,0.0,abund,0.0,2164021,10,8,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,271,271,Thermus_aquaticus,Thermus aquaticus,species,0.0,abund,0.0,2283263,1,1,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,274,274,Thermus_thermophilus,Thermus thermophilus,species,0.0,abund,0.0,3873789,15,7,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,277,277,Meiothermus_ruber,Meiothermus ruber,species,0.0,abund,0.0,3073437,1,1,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,285,285,Comamonas_testosteroni,Comamonas testosteroni,species,0.0,abund,0.0,6002654,2,2,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,287,287,Pseudomonas_aeruginosa,Pseudomonas aeruginosa,species,0.0,abund,0.0,11221436,30,18,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,288,288,Pseudoalteromonas_atlantica,Pseudoalteromonas atlantica,species,0.0,abund,0.0,3636556,3,3,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,290,290,[Pseudomonas]_carboxydohydrogena,[Pseudomonas]_carboxydohydrogena,species,0.0,abund,0.0,3251556,2,2,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,292,292,Burkholderia_cepacia,Burkholderia cepacia,species,0.0,abund,0.0,7832977,5,3,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,293,293,Brevundimonas_diminuta,Brevundimonas diminuta,species,0.0,abund,0.0,3498094,1,1,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,294,294,Pseudomonas_fluorescens,Pseudomonas fluorescens,species,0.0,abund,0.0,8213379,30,30,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,296,296,Pseudomonas_fragi,Pseudomonas fragi,species,0.0,abund,0.0,5332393,6,3,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,297,297,Hydrogenophilus_thermoluteolus,Hydrogenophilus thermoluteolus,species,0.0,abund,0.0,2278861,1,1,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,300,300,Pseudomonas_mendocina,Pseudomonas mendocina,species,0.0,abund,0.0,5520986,16,11,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,303,303,Pseudomonas_putida,Pseudomonas putida,species,0.0,abund,0.0,7014267,54,50,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,305,305,Ralstonia_solanacearum,Ralstonia solanacearum,species,0.0,abund,0.0,27980814,7,2,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,316,316,Stutzerimonas_stutzeri,Stutzerimonas stutzeri,species,0.0,abund,0.0,4627035,32,32,species,0.0,0.9991331999999999
