tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,genomeSize,numReads,numUniqueReads
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,585,585,Proteus vulgaris,Proteus vulgaris,species,0.0,abund,0.0,39250216,16,3
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,587,587,Providencia rettgeri,Providencia rettgeri,species,0.0291949,abund,0.000291949,2843363,83,11
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,588,588,Providencia stuartii,Providencia stuartii,species,0.0,abund,0.0,9208590,5,2
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,614,614,Serratia liquefaciens,Serratia liquefaciens,species,0.0,abund,0.0,1079674,1,0
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,615,615,Serratia marcescens,Serratia marcescens,species,0.00144756,abund,1.44756e-05,39140225,208,51
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,621,621,Shigella boydii,Shigella boydii,species,0.0,abund,0.0,5917168,110,27
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,622,622,Shigella dysenteriae,Shigella dysenteriae,species,0.0,abund,0.0,9492724,369,94
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,623,623,Shigella flexneri,Shigella flexneri,species,0.0,abund,0.0,9938737,492,114
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,624,624,Shigella sonnei,Shigella sonnei,species,0.0300288,abund,0.000300288,7853205,147,81
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,628,628,Xenorhabdus nematophila,Xenorhabdus nematophila,species,0.0,abund,0.0,3292466,3,1
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,630,630,Yersinia enterocolitica,Yersinia enterocolitica,species,0.0,abund,0.0,19808934,14,5
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,632,632,Yersinia pestis,Yersinia pestis,species,7.87641e-27,abund,7.876410000000001e-29,6939953,116,23
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,633,633,Yersinia pseudotuberculosis,Yersinia pseudotuberculosis,species,0.0195122,abund,0.000195122,4226290,732,42
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,636,636,Edwardsiella tarda,Edwardsiella tarda,species,0.0,abund,0.0,3122429,43,24
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,638,638,Arsenophonus nasoniae,Arsenophonus nasoniae,species,0.0,abund,0.0,29241217,1,1
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,644,644,Aeromonas hydrophila,Aeromonas hydrophila,species,0.0,abund,0.0,2615419,40,15
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,645,645,Aeromonas salmonicida,Aeromonas salmonicida,species,0.00107532,abund,1.07532e-05,16650647,17,6
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,648,648,Aeromonas caviae,Aeromonas caviae,species,0.00018407,abund,1.8407e-06,239363017,49,9
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,650,650,Aeromonas jandaei,Aeromonas jandaei,species,0.0,abund,0.0,33232067,1,0
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,651,651,Aeromonas media,Aeromonas media,species,0.0,abund,0.0,6784661,49,6
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,654,654,Aeromonas veronii,Aeromonas veronii,species,0.0,abund,0.0,1383869,20,7
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,663,663,Vibrio alginolyticus,Vibrio alginolyticus,species,0.0269332,abund,0.000269332,15571101,1412,1111
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,666,666,Vibrio cholerae,Vibrio cholerae,species,0.0025422,abund,2.5422e-05,13210865,201,27
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,668,668,Aliivibrio fischeri,Aliivibrio fischeri,species,0.0,abund,0.0,12173986,24,1
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,669,669,Vibrio harveyi,Vibrio harveyi,species,0.000178566,abund,1.78566e-06,246655237,32,13
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,670,670,Vibrio parahaemolyticus,Vibrio parahaemolyticus,species,0.006773609999999999,abund,6.77361e-05,7461511,256,71
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,672,672,Vibrio vulnificus,Vibrio vulnificus,species,6.477810695815e-24,abund,6.477810695815e-26,11383390,112,24
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,674,674,Vibrio mimicus,Vibrio mimicus,species,0.0,abund,0.0,31493318,1,0
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,675,675,Vibrio cincinnatiensis,Vibrio cincinnatiensis,species,0.0,abund,0.0,31425684,4,1
