taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	target	lineage	num_unique	num_shared	num_children	num_cumulative	sample_id	sample_id_core	assay	tool	db_mode	tool_db
53442	53442	Eubacterium callanderi	Eubacterium callanderi	species	0.00603	abund	0.00603	53442	1||1239|186801|186802|186806|1730|53442	167	0	0	167	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
53443	53443	Blautia hydrogenotrophica	Blautia hydrogenotrophica	species	5e-05	abund	5e-05	53443	1||1239|186801|3085636|186803|572511|53443	1	0	0	1	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
54005	54005	Peptoniphilus harei	Peptoniphilus harei	species	8e-05	abund	8e-05	54005	1||1239|1737404|1737405|1570339|162289|54005	1	0	0	1	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
54736	54736	Salmonella bongori	Salmonella bongori	species	0.0001	abund	0.0001	54736	1||1224|1236|91347|543|590|54736	3	0	0	3	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
58169	58169	Rahnella inusitata	Rahnella inusitata	species	3e-05	abund	3e-05	58169	1||1224|1236|91347|1903411|34037|58169	1	0	0	1	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
61592	61592	Corynebacterium durum	Corynebacterium durum	species	0.00012	abund	0.00012	61592	1||201174|1760|85007|1653|1716|61592	2	0	0	2	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
67827	67827	Citrobacter werkmanii	Citrobacter werkmanii	species	0.00022	abund	0.00022	67827	1||1224|1236|91347|543|544|67827	7	0	0	7	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
74426	74426	Collinsella aerofaciens	Collinsella aerofaciens	species	0.11742	abund	0.11742	74426	1||201174|84998|84999|84107|102106|74426	1633	0	0	1633	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
76517	76517	Campylobacter hominis	Campylobacter hominis	species	0.00294	abund	0.00294	76517	1||29547|3031852|213849|72294|194|76517	31	0	0	31	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
83655	83655	Leclercia adecarboxylata	Leclercia adecarboxylata	species	0.00013	abund	0.00013	83655	1||1224|1236|91347|543|83654|83655	4	0	0	4	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
