taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	target	lineage	num_unique	num_shared	num_children	num_cumulative	sample_id	sample_id_core	assay	tool	db_mode	tool_db
1326	1326	Streptococcus acidominimus	Streptococcus acidominimus	species	7e-05	abund	7e-05	1326	1||1239|91061|186826|1300|1301|1326	1	0	0	1	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
1328	1328	Streptococcus anginosus	Streptococcus anginosus	species	0.00105	abund	0.00105	1328	1||1239|91061|186826|1300|1301|1328	13	0	0	13	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
1334	1334	Streptococcus dysgalactiae	Streptococcus dysgalactiae	species	0.00023	abund	0.00023	1334	1||1239|91061|186826|1300|1301|1334	3	0	0	3	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
1338	1338	Streptococcus intermedius	Streptococcus intermedius	species	8e-05	abund	8e-05	1338	1||1239|91061|186826|1300|1301|1338	1	0	0	1	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
1343	1343	Streptococcus vestibularis	Streptococcus vestibularis	species	0.04527	abund	0.04527	1343	1||1239|91061|186826|1300|1301|1343	538	0	0	538	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
1351	1351	Enterococcus faecalis	Enterococcus faecalis	species	0.00011	abund	0.00011	1351	1||1239|91061|186826|81852|1350|1351	2	0	0	2	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
1352	1352	Enterococcus faecium	Enterococcus faecium	species	0.00561	abund	0.00561	1352	1||1239|91061|186826|81852|1350|1352	102	0	0	102	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
1496	1496	Clostridioides difficile	Clostridioides difficile	species	0.01084	abund	0.01084	1496	1||1239|186801|3082720|186804|1870884|1496	241	0	0	241	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
1502	1502	Clostridium perfringens	Clostridium perfringens	species	0.00388	abund	0.00388	1502	1||1239|186801|186802|31979|1485|1502	79	0	0	79	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
1512	1512	[Clostridium] symbiosum	[Clostridium] symbiosum	species	0.01469	abund	0.01469	1512	1||1239|186801|3085636|186803|2941495|1512	461	0	0	461	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
1522	1522	[Clostridium] innocuum	[Clostridium] innocuum	species	0.01907	abund	0.01907	1522	1||1239|186801|186802|31979|1485|1522	388	0	0	388	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
1529	1529	Clostridium cadaveris	Clostridium cadaveris	species	5e-05	abund	5e-05	1529	1||1239|186801|186802|31979|1485|1529	1	0	0	1	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
1531	1531	Enterocloster clostridioformis	Enterocloster clostridioformis	species	0.01752	abund	0.01752	1531	1||1239|186801|3085636|186803|2719313|1531	589	0	0	589	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
1547	1547	Thomasclavelia ramosa	Thomasclavelia ramosa	species	0.05768	abund	0.05768	1547	1||1239|526524|526525|2810280|3025755|1547	1317	0	0	1317	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
