taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	lineage_raw	query_name	query_md5	query_filename	fraction_raw	f_weighted_raw	bp_match_at_rank	query_ani_at_rank	total_weighted_hashes	sample_id	sample_id_core	assay	tool	db_mode	tool_db
	301302	Roseburia faecis	Roseburia faecis	species	0.03015551724055	abund_weighted	0.0003015551724055	;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia faecis		10607401	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/pacbio/DYN_0004_D10.fastq	0.0020132273832477	0.0003015551724055	1680000	0.8185190677339717	13821683	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	pacbio	sourmash	unified	sourmash_unified
	158836	Enterobacter hormaechei	Enterobacter hormaechei	species	0.01500540853092	abund_weighted	0.0001500540853092	;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter hormaechei		10607401	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/pacbio/DYN_0004_D10.fastq	0.001968888446831	0.0001500540853092	1643000	0.8179312665615537	13821683	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	pacbio	sourmash	unified	sourmash_unified
	1155388	Clostridium sp. C1	Clostridium sp. C1	species	0.04408290944018	abund_weighted	0.0004408290944018	;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium sp. C1		10607401	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/pacbio/DYN_0004_D10.fastq	0.001885003972529	0.0004408290944018	1573000	0.8167832959636947	13821683	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	pacbio	sourmash	unified	sourmash_unified
	2173	Methanobrevibacter smithii	Methanobrevibacter smithii	species	1.09171220320998	abund_weighted	0.0109171220320998	;Methanobacteriota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter;Methanobrevibacter smithii		10607401	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/pacbio/DYN_0004_D10.fastq	0.001832276588682	0.0109171220320998	1529000	0.8160361310895278	13821683	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	pacbio	sourmash	unified	sourmash_unified
	333367	Enterocloster asparagiformis	Enterocloster asparagiformis	species	0.02636437255868	abund_weighted	0.0002636437255868	;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Enterocloster;Enterocloster asparagiformis		10607401	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/pacbio/DYN_0004_D10.fastq	0.0017328135691525	0.0002636437255868	1446000	0.8145682508169844	13821683	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	pacbio	sourmash	unified	sourmash_unified
	508460	Cloacibacillus evryensis	Cloacibacillus evryensis	species	0.015323748924059999	abund_weighted	0.0001532374892406	;Synergistota;Synergistia;Synergistales;Synergistaceae;Cloacibacillus;Cloacibacillus evryensis		10607401	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/pacbio/DYN_0004_D10.fastq	0.0017112432757606	0.0001532374892406	1428000	0.814239172354074	13821683	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	pacbio	sourmash	unified	sourmash_unified
	329854	Bacteroides intestinalis	Bacteroides intestinalis	species	0.86493084814635	abund_weighted	0.0086493084814635	;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides intestinalis		10607401	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/pacbio/DYN_0004_D10.fastq	0.0015926066621049	0.0086493084814635	1329000	0.8123542116109489	13821683	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	pacbio	sourmash	unified	sourmash_unified
	74426	Collinsella aerofaciens	Collinsella aerofaciens	species	0.10449523404638	abund_weighted	0.0010449523404638	;Actinomycetota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella aerofaciens		10607401	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/pacbio/DYN_0004_D10.fastq	0.0015698380190801	0.0010449523404638	1310000	0.8119769569700145	13821683	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	pacbio	sourmash	unified	sourmash_unified
	1748967	Citrobacter cronae	Citrobacter cronae	species	0.012306750198220001	abund_weighted	0.0001230675019822	;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter cronae		10607401	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/pacbio/DYN_0004_D10.fastq	0.0015590528723841	0.0001230675019822	1301000	0.8117964054808948	13821683	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	pacbio	sourmash	unified	sourmash_unified
	2714358	Pusillibacter faecalis	Pusillibacter faecalis	species	0.02058360041971	abund_weighted	0.0002058360041971	;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Pusillibacter;Pusillibacter faecalis		10607401	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/pacbio/DYN_0004_D10.fastq	0.0015135155863345	0.0002058360041971	1263000	0.8110205065124699	13821683	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	pacbio	sourmash	unified	sourmash_unified
	1522	[Clostridium] innocuum	[Clostridium] innocuum	species	0.02464244043218	abund_weighted	0.0002464244043218	;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;[Clostridium] innocuum		10607401	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/pacbio/DYN_0004_D10.fastq	0.0014979370411069	0.0002464244043218	1250000	0.8107498724829523	13821683	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	pacbio	sourmash	unified	sourmash_unified
	1343	Streptococcus vestibularis	Streptococcus vestibularis	species	0.02347036898473	abund_weighted	0.0002347036898473	;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus vestibularis		10607401	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/pacbio/DYN_0004_D10.fastq	0.0014440113076271	0.0002347036898473	1205000	0.8097915579869137	13821683	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	pacbio	sourmash	unified	sourmash_unified
