taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	target	lineage	num_unique	num_shared	num_children	num_cumulative	sample_id	sample_id_core	assay	tool	db_mode	tool_db
1366	1366	Pseudolactococcus raffinolactis	Pseudolactococcus raffinolactis	species	2e-05	abund	2e-05	1366	1||1239|91061|186826|1300|3436058|1366	1	0	0	1	DYN_0004_D10_Qiagen	DYN_0004_D10	ont_qiagen	ganon2	default	ganon2_default
1396	1396	Bacillus cereus	Bacillus cereus	species	1e-05	abund	1e-05	1396	1||1239|91061|1385|186817|1386|1396	1	0	0	1	DYN_0004_D10_Qiagen	DYN_0004_D10	ont_qiagen	ganon2	default	ganon2_default
1405	1405	Bacillus mycoides	Bacillus mycoides	species	1e-05	abund	1e-05	1405	1||1239|91061|1385|186817|1386|1405	1	0	0	1	DYN_0004_D10_Qiagen	DYN_0004_D10	ont_qiagen	ganon2	default	ganon2_default
1450	1450	Alicyclobacillus acidoterrestris	Alicyclobacillus acidoterrestris	species	1e-05	abund	1e-05	1450	1||1239|91061|1385|186823|29330|1450	1	0	0	1	DYN_0004_D10_Qiagen	DYN_0004_D10	ont_qiagen	ganon2	default	ganon2_default
1451	1451	Paenibacillus amylolyticus	Paenibacillus amylolyticus	species	1e-05	abund	1e-05	1451	1||1239|91061|1385|186822|44249|1451	1	0	0	1	DYN_0004_D10_Qiagen	DYN_0004_D10	ont_qiagen	ganon2	default	ganon2_default
1471	1471	Bacillus methanolicus	Bacillus methanolicus	species	1e-05	abund	1e-05	1471	1||1239|91061|1385|186817|1386|1471	1	0	0	1	DYN_0004_D10_Qiagen	DYN_0004_D10	ont_qiagen	ganon2	default	ganon2_default
1478	1478	Peribacillus simplex	Peribacillus simplex	species	1e-05	abund	1e-05	1478	1||1239|91061|1385|186817|2675229|1478	1	0	0	1	DYN_0004_D10_Qiagen	DYN_0004_D10	ont_qiagen	ganon2	default	ganon2_default
1491	1491	Clostridium botulinum	Clostridium botulinum	species	0.0022	abund	0.0022	1491	1||1239|186801|186802|31979|1485|1491	167	0	0	167	DYN_0004_D10_Qiagen	DYN_0004_D10	ont_qiagen	ganon2	default	ganon2_default
1496	1496	Clostridioides difficile	Clostridioides difficile	species	0.00534	abund	0.00534	1496	1||1239|186801|3082720|186804|1870884|1496	430	0	0	430	DYN_0004_D10_Qiagen	DYN_0004_D10	ont_qiagen	ganon2	default	ganon2_default
1498	1498	Hathewaya histolytica	Hathewaya histolytica	species	2e-05	abund	2e-05	1498	1||1239|186801|186802|31979|1769729|1498	1	0	0	1	DYN_0004_D10_Qiagen	DYN_0004_D10	ont_qiagen	ganon2	default	ganon2_default
1502	1502	Clostridium perfringens	Clostridium perfringens	species	7e-05	abund	7e-05	1502	1||1239|186801|186802|31979|1485|1502	5	0	0	5	DYN_0004_D10_Qiagen	DYN_0004_D10	ont_qiagen	ganon2	default	ganon2_default
1509	1509	Clostridium sporogenes	Clostridium sporogenes	species	0.00025	abund	0.00025	1509	1||1239|186801|186802|31979|1485|1509	19	0	0	19	DYN_0004_D10_Qiagen	DYN_0004_D10	ont_qiagen	ganon2	default	ganon2_default
1512	1512	[Clostridium] symbiosum	[Clostridium] symbiosum	species	3e-05	abund	3e-05	1512	1||1239|186801|3085636|186803|2941495|1512	3	0	0	3	DYN_0004_D10_Qiagen	DYN_0004_D10	ont_qiagen	ganon2	default	ganon2_default
1517	1517	Thermoanaerobacterium thermosaccharolyticum	Thermoanaerobacterium thermosaccharolyticum	species	3e-05	abund	3e-05	1517	1||1239|186801|68295|186814|28895|1517	2	0	0	2	DYN_0004_D10_Qiagen	DYN_0004_D10	ont_qiagen	ganon2	default	ganon2_default
1522	1522	[Clostridium] innocuum	[Clostridium] innocuum	species	1.28476	abund	1.28476	1522	1||1239|186801|186802|31979|1485|1522	94662	0	0	94662	DYN_0004_D10_Qiagen	DYN_0004_D10	ont_qiagen	ganon2	default	ganon2_default
1531	1531	Enterocloster clostridioformis	Enterocloster clostridioformis	species	3e-05	abund	3e-05	1531	1||1239|186801|3085636|186803|2719313|1531	4	0	0	4	DYN_0004_D10_Qiagen	DYN_0004_D10	ont_qiagen	ganon2	default	ganon2_default
1542	1542	Clostridium novyi	Clostridium novyi	species	2e-05	abund	2e-05	1542	1||1239|186801|186802|31979|1485|1542	1	0	0	1	DYN_0004_D10_Qiagen	DYN_0004_D10	ont_qiagen	ganon2	default	ganon2_default
1547	1547	Thomasclavelia ramosa	Thomasclavelia ramosa	species	0.08991	abund	0.08991	1547	1||1239|526524|526525|2810280|3025755|1547	7434	0	0	7434	DYN_0004_D10_Qiagen	DYN_0004_D10	ont_qiagen	ganon2	default	ganon2_default
1564	1564	Desulforamulus ruminis	Desulforamulus ruminis	species	1e-05	abund	1e-05	1564	1||1239|186801|186802|186807|2916693|1564	1	0	0	1	DYN_0004_D10_Qiagen	DYN_0004_D10	ont_qiagen	ganon2	default	ganon2_default
1584	1584	Lactobacillus delbrueckii	Lactobacillus delbrueckii	species	0.00022	abund	0.00022	1584	1||1239|91061|186826|33958|1578|1584	9	0	0	9	DYN_0004_D10_Qiagen	DYN_0004_D10	ont_qiagen	ganon2	default	ganon2_default
1590	1590	Lactiplantibacillus plantarum	Lactiplantibacillus plantarum	species	4e-05	abund	4e-05	1590	1||1239|91061|186826|33958|2767842|1590	3	0	0	3	DYN_0004_D10_Qiagen	DYN_0004_D10	ont_qiagen	ganon2	default	ganon2_default
1597	1597	Lacticaseibacillus paracasei	Lacticaseibacillus paracasei	species	0.00074	abund	0.00074	1597	1||1239|91061|186826|33958|2759736|1597	50	0	0	50	DYN_0004_D10_Qiagen	DYN_0004_D10	ont_qiagen	ganon2	default	ganon2_default
1599	1599	Latilactobacillus sakei	Latilactobacillus sakei	species	0.00018	abund	0.00018	1599	1||1239|91061|186826|33958|2767885|1599	8	0	0	8	DYN_0004_D10_Qiagen	DYN_0004_D10	ont_qiagen	ganon2	default	ganon2_default
1613	1613	Limosilactobacillus fermentum	Limosilactobacillus fermentum	species	0.0002	abund	0.0002	1613	1||1239|91061|186826|33958|2742598|1613	9	0	0	9	DYN_0004_D10_Qiagen	DYN_0004_D10	ont_qiagen	ganon2	default	ganon2_default
1624	1624	Ligilactobacillus salivarius	Ligilactobacillus salivarius	species	2e-05	abund	2e-05	1624	1||1239|91061|186826|33958|2767887|1624	1	0	0	1	DYN_0004_D10_Qiagen	DYN_0004_D10	ont_qiagen	ganon2	default	ganon2_default
1639	1639	Listeria monocytogenes	Listeria monocytogenes	species	0.00018	abund	0.00018	1639	1||1239|91061|1385|186820|1637|1639	12	0	0	12	DYN_0004_D10_Qiagen	DYN_0004_D10	ont_qiagen	ganon2	default	ganon2_default
1655	1655	Actinomyces naeslundii	Actinomyces naeslundii	species	1e-05	abund	1e-05	1655	1||201174|1760|2037|2049|1654|1655	1	0	0	1	DYN_0004_D10_Qiagen	DYN_0004_D10	ont_qiagen	ganon2	default	ganon2_default
1661	1661	Trueperella pyogenes	Trueperella pyogenes	species	0.00045	abund	0.00045	1661	1||201174|1760|2037|2049|1069494|1661	23	0	0	23	DYN_0004_D10_Qiagen	DYN_0004_D10	ont_qiagen	ganon2	default	ganon2_default
1680	1680	Bifidobacterium adolescentis	Bifidobacterium adolescentis	species	0.00028	abund	0.00028	1680	1||201174|1760|85004|31953|1678|1680	14	0	0	14	DYN_0004_D10_Qiagen	DYN_0004_D10	ont_qiagen	ganon2	default	ganon2_default
1685	1685	Bifidobacterium breve	Bifidobacterium breve	species	2e-05	abund	2e-05	1685	1||201174|1760|85004|31953|1678|1685	1	0	0	1	DYN_0004_D10_Qiagen	DYN_0004_D10	ont_qiagen	ganon2	default	ganon2_default
1747	1747	Cutibacterium acnes	Cutibacterium acnes	species	5e-05	abund	5e-05	1747	1||201174|1760|85009|31957|1912216|1747	3	0	0	3	DYN_0004_D10_Qiagen	DYN_0004_D10	ont_qiagen	ganon2	default	ganon2_default
1750	1750	Arachnia propionica	Arachnia propionica	species	1e-05	abund	1e-05	1750	1||201174|1760|85009|31957|2801844|1750	1	0	0	1	DYN_0004_D10_Qiagen	DYN_0004_D10	ont_qiagen	ganon2	default	ganon2_default
1797	1797	Mycolicibacterium thermoresistibile	Mycolicibacterium thermoresistibile	species	1e-05	abund	1e-05	1797	1||201174|1760|85007|1762|1866885|1797	1	0	0	1	DYN_0004_D10_Qiagen	DYN_0004_D10	ont_qiagen	ganon2	default	ganon2_default
1830	1830	Rhodococcus ruber	Rhodococcus ruber	species	1e-05	abund	1e-05	1830	1||201174|1760|85007|85025|1827|1830	1	0	0	1	DYN_0004_D10_Qiagen	DYN_0004_D10	ont_qiagen	ganon2	default	ganon2_default
2208	2208	Methanosarcina barkeri	Methanosarcina barkeri	species	1e-05	abund	1e-05	2208	1||28890|224756|94695|2206|2207|2208	1	0	0	1	DYN_0004_D10_Qiagen	DYN_0004_D10	ont_qiagen	ganon2	default	ganon2_default
2718	2718	Cardiobacterium hominis	Cardiobacterium hominis	species	2e-05	abund	2e-05	2718	1||1224|1236|135615|868|2717|2718	1	0	0	1	DYN_0004_D10_Qiagen	DYN_0004_D10	ont_qiagen	ganon2	default	ganon2_default
2748	2748	Carnobacterium divergens	Carnobacterium divergens	species	0.00038	abund	0.00038	2748	1||1239|91061|186826|186828|2747|2748	23	0	0	23	DYN_0004_D10_Qiagen	DYN_0004_D10	ont_qiagen	ganon2	default	ganon2_default
2751	2751	Carnobacterium maltaromaticum	Carnobacterium maltaromaticum	species	0.0001	abund	0.0001	2751	1||1239|91061|186826|186828|2747|2751	8	0	0	8	DYN_0004_D10_Qiagen	DYN_0004_D10	ont_qiagen	ganon2	default	ganon2_default
4932	4932	Saccharomyces cerevisiae	Saccharomyces cerevisiae	species	0.00013	abund	0.00013	4932	1||4890|4891|4892|4893|4930|4932	31	0	0	31	DYN_0004_D10_Qiagen	DYN_0004_D10	ont_qiagen	ganon2	default	ganon2_default
