tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,clade_reads,direct_reads
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,194,Campylobacter,Campylobacter,genus,0.4100632304006659,abund,0.41,42147000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,724,Haemophilus,Haemophilus,genus,2.325014831556617,abund,2.33,238969000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,816,Bacteroides,Bacteroides,genus,12.665979198892668,abund,12.67,1301831000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,838,Prevotella,Prevotella,genus,1.1879156328801506,abund,1.19,122096000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,841,Roseburia,Roseburia,genus,2.686577214837741,abund,2.69,276131000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,848,Fusobacterium,Fusobacterium,genus,0.5023948330414783,abund,0.5,51637000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1253,Pediococcus,Pediococcus,genus,0.41003404232817675,abund,0.41,42144000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1263,Ruminococcus,Ruminococcus,genus,0.6781362174989065,abund,0.68,69700000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1301,Streptococcus,Streptococcus,genus,6.043341762099832,abund,6.04,621145000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1378,Gemella,Gemella,genus,0.41648460634828827,abund,0.42,42807000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1485,Clostridium,Clostridium,genus,2.0502772345733438,abund,2.05,210731000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1654,Actinomyces,Actinomyces,genus,1.4162636533206001,abund,1.42,145566000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1678,Bifidobacterium,Bifidobacterium,genus,2.3464194180486913,abund,2.35,241169000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1730,Eubacterium,Eubacterium,genus,1.3968925025452728,abund,1.4,143575000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2701,Gardnerella,Gardnerella,genus,0.3822956441059474,abund,0.38,39293000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,28050,Lachnospira,Lachnospira,genus,0.48506684734039435,abund,0.49,49856000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,29465,Veillonella,Veillonella,genus,2.4550476944959696,abund,2.46,252334000,0
