tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,target,lineage,num_unique,num_shared,num_children,num_cumulative,norm_abund,classified_fraction
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,133448,133448,Citrobacter youngae,Citrobacter youngae,species,6e-05,abund,6e-05,133448,1||1224|1236|91347|543|544|133448,3,0,0,3,8.757387951410508e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,133926,133926,Olsenella uli,Olsenella uli,species,5e-05,abund,5e-05,133926,1||201174|84998|84999|1643824|133925|133926,1,0,0,1,7.29782329284209e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,134601,134601,Mycolicibacterium goodii,Mycolicibacterium goodii,species,1e-05,abund,1e-05,134601,1||201174|1760|85007|1762|1866885|134601,1,0,0,1,1.4595646585684181e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,145971,145971,Colletotrichum lupini,Colletotrichum lupini,species,0.0,abund,0.0,145971,1||4890|147550|1028384|681950|5455|145971,1,0,0,1,0.0,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,152331,152331,Lentilactobacillus parabuchneri,Lentilactobacillus parabuchneri,species,4e-05,abund,4e-05,152331,1||1239|91061|186826|33958|2767893|152331,1,0,0,1,5.8382586342736724e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,154046,154046,Hungatella hathewayi,Hungatella hathewayi,species,3e-05,abund,3e-05,154046,1||1239|186801|3085636|186803|1649459|154046,2,0,0,2,4.378693975705254e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,155615,155615,Fusobacterium vincentii,Fusobacterium vincentii,species,0.00014,abund,0.00014,155615,1||32066|203490|203491|203492|848|155615,3,0,0,3,0.0002043390521995785,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,158836,158836,Enterobacter hormaechei,Enterobacter hormaechei,species,0.00028,abund,0.00028,158836,1||1224|1236|91347|543|547|158836,14,0,0,14,0.000408678104399157,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,160808,160808,Acidithiobacillus ferrivorans,Acidithiobacillus ferrivorans,species,3e-05,abund,3e-05,160808,1||1224|1807140|225057|225058|119977|160808,1,0,0,1,4.378693975705254e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,171404,171404,Paenibacillus agaridevorans,Paenibacillus agaridevorans,species,2e-05,abund,2e-05,171404,1||1239|91061|1385|186822|44249|171404,1,0,0,1,2.9191293171368362e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,187327,187327,Acidaminococcus intestini,Acidaminococcus intestini,species,5e-05,abund,5e-05,187327,1||1239|909932|1843488|909930|904|187327,1,0,0,1,7.29782329284209e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,189425,189425,Paenibacillus graminis,Paenibacillus graminis,species,1e-05,abund,1e-05,189425,1||1239|91061|1385|186822|44249|189425,1,0,0,1,1.4595646585684181e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,194424,194424,Sulfurospirillum halorespirans,Sulfurospirillum halorespirans,species,4e-05,abund,4e-05,194424,1||29547|3031852|213849|2932623|57665|194424,1,0,0,1,5.8382586342736724e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,197614,197614,Streptococcus pasteurianus,Streptococcus pasteurianus,species,0.0001,abund,0.0001,197614,1||1239|91061|186826|1300|1301|197614,2,0,0,2,0.0001459564658568418,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,208224,208224,Enterobacter kobei,Enterobacter kobei,species,4e-05,abund,4e-05,208224,1||1224|1236|91347|543|547|208224,2,0,0,2,5.8382586342736724e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,208962,208962,Escherichia albertii,Escherichia albertii,species,6e-05,abund,6e-05,208962,1||1224|1236|91347|543|561|208962,3,0,0,3,8.757387951410508e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,214856,214856,Alistipes finegoldii,Alistipes finegoldii,species,0.00035,abund,0.00035,214856,1||976|200643|171549|171550|239759|214856,12,0,0,12,0.0005108476304989463,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,216816,216816,Bifidobacterium longum,Bifidobacterium longum,species,0.00166,abund,0.00166,216816,1||201174|1760|85004|31953|1678|216816,39,0,0,39,0.002422877333223574,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,228899,228899,Peribacillus asahii,Peribacillus asahii,species,2e-05,abund,2e-05,228899,1||1239|91061|1385|186817|2675229|228899,1,0,0,1,2.9191293171368362e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,239935,239935,Akkermansia muciniphila,Akkermansia muciniphila,species,1.12552,abund,1.12552,239935,1||74201|203494|48461|1647988|239934|239935,30531,0,0,30531,1.642769214511926,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,240427,240427,Secundilactobacillus paracollinoides,Secundilactobacillus paracollinoides,species,3e-05,abund,3e-05,240427,1||1239|91061|186826|33958|2767892|240427,1,0,0,1,4.378693975705254e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,261299,261299,Intestinibacter bartlettii,Intestinibacter bartlettii,species,0.0001,abund,0.0001,261299,1||1239|186801|3082720|186804|1505657|261299,3,0,0,3,0.0001459564658568418,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,291644,291644,Bacteroides salyersiae,Bacteroides salyersiae,species,9e-05,abund,9e-05,291644,1||976|200643|171549|815|816|291644,5,0,0,5,0.00013136081927115763,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,291645,291645,Bacteroides nordii,Bacteroides nordii,species,4e-05,abund,4e-05,291645,1||976|200643|171549|815|816|291645,2,0,0,2,5.8382586342736724e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,301301,301301,Roseburia hominis,Roseburia hominis,species,5.90142,abund,5.90142,301301,1||1239|186801|3085636|186803|841|301301,207283,0,0,207283,8.613504067368833,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,324770,324770,Kwoniella dejecticola,Kwoniella dejecticola,species,1e-05,abund,1e-05,324770,1||5204|155616|5234|1884633|490731|324770,1,0,0,1,1.4595646585684181e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,328812,328812,Parabacteroides goldsteinii,Parabacteroides goldsteinii,species,2e-05,abund,2e-05,328812,1||976|200643|171549|2005525|375288|328812,1,0,0,1,2.9191293171368362e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,328813,328813,Alistipes onderdonkii,Alistipes onderdonkii,species,0.00012,abund,0.00012,328813,1||976|200643|171549|171550|239759|328813,4,0,0,4,0.00017514775902821017,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,333140,333140,Roseivirga spongicola,Roseivirga spongicola,species,2e-05,abund,2e-05,333140,1||976|768503|768507|2762306|290180|333140,1,0,0,1,2.9191293171368362e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,357276,357276,Phocaeicola dorei,Phocaeicola dorei,species,0.00011,abund,0.00011,357276,1||976|200643|171549|815|909656|357276,6,0,0,6,0.000160552112442526,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,371601,371601,Bacteroides xylanisolvens,Bacteroides xylanisolvens,species,0.00018,abund,0.00018,371601,1||976|200643|171549|815|816|371601,11,0,0,11,0.00026272163854231526,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,411483,411483,Faecalibacterium duncaniae,Faecalibacterium duncaniae,species,7e-05,abund,7e-05,411483,1||1239|186801|186802|216572|216851|411483,2,0,0,2,0.00010216952609978925,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,418240,418240,Blautia wexlerae,Blautia wexlerae,species,3e-05,abund,3e-05,418240,1||1239|186801|3085636|186803|572511|418240,1,0,0,1,4.378693975705254e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,423477,423477,Veillonella rogosae,Veillonella rogosae,species,13.15239,abund,13.15239,423477,1||1239|909932|1843489|31977|29465|423477,279867,0,0,279867,19.196763619708676,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,453459,453459,Kwoniella pini,Kwoniella pini,species,1e-05,abund,1e-05,453459,1||5204|155616|5234|1884633|490731|453459,1,0,0,1,1.4595646585684181e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,454154,454154,Paraprevotella clara,Paraprevotella clara,species,5e-05,abund,5e-05,454154,1||976|200643|171549|171552|577309|454154,2,0,0,2,7.29782329284209e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,454155,454155,Paraprevotella xylaniphila,Paraprevotella xylaniphila,species,2e-05,abund,2e-05,454155,1||976|200643|171549|171552|577309|454155,1,0,0,1,2.9191293171368362e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,485447,485447,Thalassomonas actiniarum,Thalassomonas actiniarum,species,2e-05,abund,2e-05,485447,1||1224|1236|135622|267889|137583|485447,1,0,0,1,2.9191293171368362e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,502821,502821,Vreelandella stevensii,Vreelandella stevensii,species,3e-05,abund,3e-05,502821,1||1224|1236|135619|28256|3137766|502821,1,0,0,1,4.378693975705254e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,507626,507626,Halomonas chromatireducens,Halomonas chromatireducens,species,3e-05,abund,3e-05,507626,1||1224|1236|135619|28256|2745|507626,1,0,0,1,4.378693975705254e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,531813,531813,Pelagibacterium halotolerans,Pelagibacterium halotolerans,species,3e-05,abund,3e-05,531813,1||1224|28211|356|2831106|1082930|531813,1,0,0,1,4.378693975705254e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,544580,544580,Actinomyces oris,Actinomyces oris,species,0.00974,abund,0.00974,544580,1||201174|1760|2037|2049|1654|544580,296,0,0,296,0.014216159774456392,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,580165,580165,Bacillus cytotoxicus,Bacillus cytotoxicus,species,2e-05,abund,2e-05,580165,1||1239|91061|1385|186817|1386|580165,1,0,0,1,2.9191293171368362e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,589436,589436,Prevotella fusca,Prevotella fusca,species,3e-05,abund,3e-05,589436,1||976|200643|171549|171552|838|589436,1,0,0,1,4.378693975705254e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,649756,649756,Anaerostipes hadrus,Anaerostipes hadrus,species,3e-05,abund,3e-05,649756,1||1239|186801|3085636|186803|207244|649756,1,0,0,1,4.378693975705254e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,674529,674529,Bacteroides faecis,Bacteroides faecis,species,0.00133,abund,0.00133,674529,1||976|200643|171549|815|816|674529,81,0,0,81,0.001941220995895996,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,682798,682798,Chitinolyticbacter meiyuanensis,Chitinolyticbacter meiyuanensis,species,2e-05,abund,2e-05,682798,1||1224|28216|206351|2897177|1055692|682798,1,0,0,1,2.9191293171368362e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,712361,712361,Leptotrichia sp. oral taxon 218,Leptotrichia sp. oral taxon 218,species,4e-05,abund,4e-05,712361,1||32066|203490|203491|1129771|32067|712361,1,0,0,1,5.8382586342736724e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,866807,866807,Aureibacter tunicatorum,Aureibacter tunicatorum,species,3e-05,abund,3e-05,866807,1||976|768503|768507|1853234|1097443|866807,1,0,0,1,4.378693975705254e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,870903,870903,Terriglobus saanensis,Terriglobus saanensis,species,2e-05,abund,2e-05,870903,1||57723|204432|204433|204434|392733|870903,1,0,0,1,2.9191293171368362e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,994692,994692,Candidatus Kinetoplastidibacterium desouzai,Candidatus Kinetoplastidibacterium desouzai,species,0.00055,abund,0.00055,994692,1||1224|28216|||33055|994692,1,0,0,1,0.0008027605622126299,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1112103,1112103,Pseudanabaena galeata,Pseudanabaena galeata,species,2e-05,abund,2e-05,1112103,1||1117|3028117|2881377|1890436|1152|1112103,1,0,0,1,2.9191293171368362e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1177574,1177574,Prevotella jejuni,Prevotella jejuni,species,5e-05,abund,5e-05,1177574,1||976|200643|171549|171552|838|1177574,2,0,0,2,7.29782329284209e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1196083,1196083,Snodgrassella alvi,Snodgrassella alvi,species,4e-05,abund,4e-05,1196083,1||1224|28216|206351|481|1193515|1196083,1,0,0,1,5.8382586342736724e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1229909,1229909,Candidatus Nitrosopumilus sediminis,Candidatus Nitrosopumilus sediminis,species,4e-05,abund,4e-05,1229909,1||651137|1643678|31932|338190|338191|1229909,1,0,0,1,5.8382586342736724e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1234143,1234143,Endozoicomonas euniceicola,Endozoicomonas euniceicola,species,2e-05,abund,2e-05,1234143,1||1224|1236|135619|2066474|305899|1234143,1,0,0,1,2.9191293171368362e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1267423,1267423,Roseivirga pacifica,Roseivirga pacifica,species,2e-05,abund,2e-05,1267423,1||976|768503|768507|2762306|290180|1267423,1,0,0,1,2.9191293171368362e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1297617,1297617,Intestinimonas butyriciproducens,Intestinimonas butyriciproducens,species,3e-05,abund,3e-05,1297617,1||1239|186801|186802||1392389|1297617,1,0,0,1,4.378693975705254e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1550024,1550024,Ruthenibacterium lactatiformans,Ruthenibacterium lactatiformans,species,3e-05,abund,3e-05,1550024,1||1239|186801|186802|216572|1905344|1550024,1,0,0,1,4.378693975705254e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1573823,1573823,uncultured Draconibacterium sp.,uncultured Draconibacterium sp.,species,4e-05,abund,4e-05,1573823,1||976|200643|1970189|1471398|1471399|1573823,2,0,0,2,5.8382586342736724e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1660083,1660083,Leptospirillum sp. Group II 'CF-1',Leptospirillum sp. Group II 'CF-1',species,4e-05,abund,4e-05,1660083,1||40117|203693|189778|189779|179|1660083,1,0,0,1,5.8382586342736724e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1712675,1712675,Turicibacter sp. H121,Turicibacter sp. H121,species,4e-05,abund,4e-05,1712675,1||1239|526524|526525|2810281|191303|1712675,1,0,0,1,5.8382586342736724e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1756993,1756993,Phytobacter sp. SCO41,Phytobacter sp. SCO41,species,2e-05,abund,2e-05,1756993,1||1224|1236|91347|543|447792|1756993,1,0,0,1,2.9191293171368362e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1796635,1796635,Longicatena caecimuris,Longicatena caecimuris,species,3e-05,abund,3e-05,1796635,1||1239|526524|526525|128827|1918536|1796635,1,0,0,1,4.378693975705254e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1812935,1812935,Enterobacter roggenkampii,Enterobacter roggenkampii,species,4e-05,abund,4e-05,1812935,1||1224|1236|91347|543|547|1812935,2,0,0,2,5.8382586342736724e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1986204,1986204,Candidatus Brevifilum fermentans,Candidatus Brevifilum fermentans,species,7e-05,abund,7e-05,1986204,1||200795|292625|292629|292628|2019482|1986204,1,0,0,1,0.00010216952609978925,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,2072590,2072590,Pseudoduganella armeniaca,Pseudoduganella armeniaca,species,2e-05,abund,2e-05,2072590,1||1224|28216|80840|75682|1522432|2072590,1,0,0,1,2.9191293171368362e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,2080419,2080419,Deinococcus sp. NW-56,Deinococcus sp. NW-56,species,3e-05,abund,3e-05,2080419,1||1297|188787|118964|183710|1298|2080419,1,0,0,1,4.378693975705254e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,2093857,2093857,Dysosmobacter welbionis,Dysosmobacter welbionis,species,6e-05,abund,6e-05,2093857,1||1239|186801|186802|216572|2591381|2093857,2,0,0,2,8.757387951410508e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,2109687,2109687,Oscillibacter sp. PEA192,Oscillibacter sp. PEA192,species,7e-05,abund,7e-05,2109687,1||1239|186801|186802|216572|459786|2109687,2,0,0,2,0.00010216952609978925,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,2293317,2293317,Candidatus Syntrophocurvum alkaliphilum,Candidatus Syntrophocurvum alkaliphilum,species,3e-05,abund,3e-05,2293317,1||1239|186801|186802|68298|2293313|2293317,1,0,0,1,4.378693975705254e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,2478663,2478663,Chryseobacterium sp. 3008163,Chryseobacterium sp. 3008163,species,2e-05,abund,2e-05,2478663,1||976|117743|200644|2762318|59732|2478663,1,0,0,1,2.9191293171368362e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,2487150,2487150,Phytobacter sp. MRY16-398,Phytobacter sp. MRY16-398,species,0.00018,abund,0.00018,2487150,1||1224|1236|91347|543|447792|2487150,10,0,0,10,0.00026272163854231526,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,2487929,2487929,Coxiella endosymbiont of Amblyomma sculptum,Coxiella endosymbiont of Amblyomma sculptum,species,5e-05,abund,5e-05,2487929,1||1224|1236|118969|118968|776|2487929,1,0,0,1,7.29782329284209e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,2528642,2528642,Lichenihabitans psoromatis,Lichenihabitans psoromatis,species,2e-05,abund,2e-05,2528642,1||1224|28211|356|2723775|2723776|2528642,1,0,0,1,2.9191293171368362e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,2585118,2585118,Alistipes communis,Alistipes communis,species,7e-05,abund,7e-05,2585118,1||976|200643|171549|171550|239759|2585118,2,0,0,2,0.00010216952609978925,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,2598455,2598455,Thermococcus aciditolerans,Thermococcus aciditolerans,species,5e-05,abund,5e-05,2598455,1||28890|183968|2258|2259|2263|2598455,1,0,0,1,7.29782329284209e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,2602070,2602070,Granulicella sp. WH15,Granulicella sp. WH15,species,2e-05,abund,2e-05,2602070,1||57723|204432|204433|204434|940557|2602070,1,0,0,1,2.9191293171368362e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,2652274,2652274,Eisenbergiella porci,Eisenbergiella porci,species,1e-05,abund,1e-05,2652274,1||1239|186801|3085636|186803|1432051|2652274,1,0,0,1,1.4595646585684181e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,2663009,2663009,Fusobacterium pseudoperiodonticum,Fusobacterium pseudoperiodonticum,species,4e-05,abund,4e-05,2663009,1||32066|203490|203491|203492|848|2663009,1,0,0,1,5.8382586342736724e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,2682455,2682455,Veillonella orientalis,Veillonella orientalis,species,5e-05,abund,5e-05,2682455,1||1239|909932|1843489|31977|29465|2682455,1,0,0,1,7.29782329284209e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,2682456,2682456,Veillonella nakazawae,Veillonella nakazawae,species,0.00024,abund,0.00024,2682456,1||1239|909932|1843489|31977|29465|2682456,5,0,0,5,0.00035029551805642033,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,2707174,2707174,Enterobacter sp. T2,Enterobacter sp. T2,species,2e-05,abund,2e-05,2707174,1||1224|1236|91347|543|547|2707174,1,0,0,1,2.9191293171368362e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,2711215,2711215,Stakelama tenebrarum,Stakelama tenebrarum,species,2e-05,abund,2e-05,2711215,1||1224|28211|204457|41297|1124625|2711215,1,0,0,1,2.9191293171368362e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,2714358,2714358,Pusillibacter faecalis,Pusillibacter faecalis,species,6e-05,abund,6e-05,2714358,1||1239|186801|186802|216572|2892397|2714358,2,0,0,2,8.757387951410508e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,2725997,2725997,Escherichia sp. SCLE84,Escherichia sp. SCLE84,species,4e-05,abund,4e-05,2725997,1||1224|1236|91347|543|561|2725997,2,0,0,2,5.8382586342736724e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,2742625,2742625,Citrobacter sp. RHB35-C17,Citrobacter sp. RHB35-C17,species,0.00018,abund,0.00018,2742625,1||1224|1236|91347|543|544|2742625,9,0,0,9,0.00026272163854231526,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,2763023,2763023,Bacteroides hominis,Bacteroides hominis,species,0.00094,abund,0.00094,2763023,1||976|200643|171549|815|816|2763023,48,0,0,48,0.001371990779054313,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,2763667,2763667,Wansuia hejianensis,Wansuia hejianensis,species,2e-05,abund,2e-05,2763667,1||1239|186801|3085636|186803|2944198|2763667,1,0,0,1,2.9191293171368362e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,2814292,2814292,Shewanella cyperi,Shewanella cyperi,species,2e-05,abund,2e-05,2814292,1||1224|1236|135622|267890|22|2814292,1,0,0,1,2.9191293171368362e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,2815577,2815577,Alkalibacter rhizosphaerae,Alkalibacter rhizosphaerae,species,3e-05,abund,3e-05,2815577,1||1239|186801|186802|186806|274470|2815577,1,0,0,1,4.378693975705254e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,2830983,2830983,Arthrobacter sp. NtRootA1,Arthrobacter sp. NtRootA1,species,3e-05,abund,3e-05,2830983,1||201174|1760|85006|1268|1663|2830983,1,0,0,1,4.378693975705254e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,2842355,2842355,Pseudomonas fakonensis,Pseudomonas fakonensis,species,2e-05,abund,2e-05,2842355,1||1224|1236|72274|135621|286|2842355,1,0,0,1,2.9191293171368362e-05,0.6851358000000001
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,2849779,2849779,Aquihabitans sp. G128,Aquihabitans sp. G128,species,2e-05,abund,2e-05,2849779,1||201174|84992|84993|633392|1648491|2849779,1,0,0,1,2.9191293171368362e-05,0.6851358000000001
