taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	target	lineage	num_unique	num_shared	num_children	num_cumulative	norm_abund	classified_fraction	sample_id	sample_id_core	assay	tool	db_mode	tool_db
1505657	1505657	Intestinibacter	Intestinibacter	genus	0.00216	abund	0.00216	1505657	1||1239|186801|3082720|186804|1505657	0	0	40	40	0.003294072864891772	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1506553	1506553	Lachnoclostridium	Lachnoclostridium	genus	0.24558	abund	0.24558	1506553	1||1239|186801|3085636|186803|1506553	0	0	6035	6035	0.3745177843333895	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1649459	1649459	Hungatella	Hungatella	genus	0.00366	abund	0.00366	1649459	1||1239|186801|3085636|186803|1649459	0	0	158	158	0.005581623465511058	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1766253	1766253	Agathobacter	Agathobacter	genus	0.08227	abund	0.08227	1766253	1||1239|186801|3085636|186803|1766253	0	0	1675	1675	0.1254645252752991	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1769710	1769710	Sellimonas	Sellimonas	genus	0.06877	abund	0.06877	1769710	1||1239|186801|3085636|186803|1769710	0	0	1472	1472	0.10487656986972553	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1870884	1870884	Clostridioides	Clostridioides	genus	0.00858	abund	0.00858	1870884	1||1239|186801|3082720|186804|1870884	0	0	190	190	0.013084789435542317	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1905344	1905344	Ruthenibacterium	Ruthenibacterium	genus	1.38615	abund	1.38615	1905344	1||1239|186801|186802|216572|1905344	0	0	34225	34225	2.1139255100322822	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1912216	1912216	Cutibacterium	Cutibacterium	genus	7e-05	abund	7e-05	1912216	1||201174|1760|85009|31957|1912216	0	0	1	1	0.00010675236136223333	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1918385	1918385	Acutalibacter	Acutalibacter	genus	0.00074	abund	0.00074	1918385	1||1239|186801|186802|3082771|1918385	0	0	17	17	0.001128524962972181	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1918454	1918454	Flintibacter	Flintibacter	genus	5e-05	abund	5e-05	1918454	1||1239|186801|186802||1918454	0	0	1	1	7.625168668730954e-05	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1918536	1918536	Longicatena	Longicatena	genus	0.11079	abund	0.11079	1918536	1||1239|526524|526525|128827|1918536	0	0	2126	2126	0.1689584873617405	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1924110	1924110	Massilimicrobiota	Massilimicrobiota	genus	0.01223	abund	0.01223	1924110	1||1239|526524|526525|128827|1924110	0	0	202	202	0.01865116256371591	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
