taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	lineage_raw	query_name	query_md5	query_filename	fraction_raw	f_weighted_raw	bp_match_at_rank	query_ani_at_rank	total_weighted_hashes	norm_abund	classified_fraction	sample_id	sample_id_core	assay	tool	db_mode	tool_db
	2591381	Dysosmobacter	Dysosmobacter	genus	0.16564552956394	abund_weighted	0.0016564552956394	Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Dysosmobacter		10607401	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/pacbio/DYN_0004_D10.fastq	0.0026447576397784	0.0016564552956394	2207000	0.8257548961421123	13821683	0.2025524170178638	0.8177909303809056	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	pacbio	sourmash	default	sourmash_default
	1924110	Massilimicrobiota	Massilimicrobiota	genus	0.07446994696666	abund_weighted	0.0007446994696666	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Massilimicrobiota		10607401	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/pacbio/DYN_0004_D10.fastq	0.0026255840456523	0.0007446994696666	2191000	0.8255611044446296	13821683	0.09106232925813185	0.8177909303809056	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	pacbio	sourmash	default	sourmash_default
	86331	Mogibacterium	Mogibacterium	genus	0.03195703446533	abund_weighted	0.0003195703446533	Bacteria;Firmicutes;Clostridia;Eubacteriales;Eubacteriales Family XIII. Incertae Sedis;Mogibacterium		10607401	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/pacbio/DYN_0004_D10.fastq	0.0025620715151093	0.0003195703446533	2138000	0.824909241951006	13821683	0.03907726691276125	0.8177909303809056	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	pacbio	sourmash	default	sourmash_default
	1924093	Anaeromassilibacillus	Anaeromassilibacillus	genus	0.047866819113120004	abund_weighted	0.0004786681911312	Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Anaeromassilibacillus		10607401	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/pacbio/DYN_0004_D10.fastq	0.0023068230433047	0.0004786681911312	1925000	0.8221213837506095	13821683	0.058531853723084094	0.8177909303809056	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	pacbio	sourmash	default	sourmash_default
	547	Enterobacter	Enterobacter	genus	0.01750872162239	abund_weighted	0.0001750872162239	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter		10607401	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/pacbio/DYN_0004_D10.fastq	0.0022528973098249	0.0001750872162239	1880000	0.8214943128221714	13821683	0.021409777208258957	0.8177909303809056	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	pacbio	sourmash	default	sourmash_default
	1935200	Merdibacter	Merdibacter	genus	0.03638485993348	abund_weighted	0.0003638485993348	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Merdibacter		10607401	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/pacbio/DYN_0004_D10.fastq	0.0021342606961692	0.0003638485993348	1781000	0.8200620083645239	13821683	0.04449164032246346	0.8177909303809056	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	pacbio	sourmash	default	sourmash_default
	1926677	Raoultibacter	Raoultibacter	genus	0.01842033274818	abund_weighted	0.0001842033274818	Bacteria;Actinobacteria;Coriobacteriia;Eggerthellales;Eggerthellaceae;Raoultibacter		10607401	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/pacbio/DYN_0004_D10.fastq	0.0020443844737028	0.0001842033274818	1706000	0.8189246692912657	13821683	0.022524501145543756	0.8177909303809056	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	pacbio	sourmash	default	sourmash_default
	35832	Bilophila	Bilophila	genus	0.02059083542865	abund_weighted	0.0002059083542865	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Bilophila		10607401	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/pacbio/DYN_0004_D10.fastq	0.0019748801949954	0.0002059083542865	1648000	0.818011443386294	13821683	0.025178605758148148	0.8177909303809056	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	pacbio	sourmash	default	sourmash_default
	2005359	Faecalicatena	Faecalicatena	genus	0.016814160764640002	abund_weighted	0.0001681416076464	Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Faecalicatena		10607401	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/pacbio/DYN_0004_D10.fastq	0.001968888446831	0.0001681416076464	1643000	0.8179312665615537	13821683	0.020560463732226045	0.8177909303809056	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	pacbio	sourmash	default	sourmash_default
	39948	Dialister	Dialister	genus	2.26353042534689	abund_weighted	0.0226353042534689	Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Dialister		10607401	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/pacbio/DYN_0004_D10.fastq	0.0019545082512363	0.0226353042534689	1631000	0.8177378746615577	13821683	2.767859536290769	0.8177909303809056	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	pacbio	sourmash	default	sourmash_default
	2172	Methanobrevibacter	Methanobrevibacter	genus	1.1212527446910698	abund_weighted	0.0112125274469107	Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter		10607401	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/pacbio/DYN_0004_D10.fastq	0.001947318153439	0.0112125274469107	1625000	0.8176406617512624	13821683	1.3710750548050463	0.8177909303809056	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	pacbio	sourmash	default	sourmash_default
