tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,lineage_raw,query_name,query_md5,query_filename,fraction_raw,f_weighted_raw,bp_match_at_rank,query_ani_at_rank,total_weighted_hashes
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,,487174,Barnesiella intestinihominis,Barnesiella intestinihominis,species,0.7374463802947,abund_weighted,0.007374463802947,;Bacteroidota;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella;Barnesiella intestinihominis,,344c278c,/dodo/eh58/bakeoff/data/simulated/ont/sim_ont.fastq,0.0032481285098338,0.007374463802947,3213000,0.8312470237480712,10278171
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,,39491,Agathobacter rectalis,Agathobacter rectalis,species,0.77461252590563,abund_weighted,0.0077461252590563,;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Agathobacter;Agathobacter rectalis,,344c278c,/dodo/eh58/bakeoff/data/simulated/ont/sim_ont.fastq,0.0032440847768617,0.0077461252590563,3209000,0.8312136212132418,10278171
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,,1297617,Intestinimonas butyriciproducens,Intestinimonas butyriciproducens,species,0.73538375650687,abund_weighted,0.0073538375650687,;Bacillota;Clostridia;Eubacteriales;;Intestinimonas;Intestinimonas butyriciproducens,,344c278c,/dodo/eh58/bakeoff/data/simulated/ont/sim_ont.fastq,0.0032178005125431,0.0073538375650687,3183000,0.8309955175569071,10278171
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,,712411,Olsenella sp. oral taxon 807,Olsenella sp. oral taxon 807,species,0.74716600842698,abund_weighted,0.0074716600842698,;Actinomycetota;Coriobacteriia;Coriobacteriales;Atopobiaceae;Olsenella;Olsenella sp. oral taxon 807,,344c278c,/dodo/eh58/bakeoff/data/simulated/ont/sim_ont.fastq,0.0032016255806547,0.0074716600842698,3167000,0.8308604413488545,10278171
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,,1590,Lactiplantibacillus plantarum,Lactiplantibacillus plantarum,species,0.73947008665257,abund_weighted,0.0073947008665257,;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactiplantibacillus;Lactiplantibacillus plantarum,,344c278c,/dodo/eh58/bakeoff/data/simulated/ont/sim_ont.fastq,0.0031935381147105,0.0073947008665257,3159000,0.8307926553971087,10278171
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,,39490,Eubacterium ramulus,Eubacterium ramulus,species,0.76378375101951,abund_weighted,0.0076378375101951,;Bacillota;Clostridia;Eubacteriales;Eubacteriaceae;Eubacterium;Eubacterium ramulus,,344c278c,/dodo/eh58/bakeoff/data/simulated/ont/sim_ont.fastq,0.0031935381147105,0.0076378375101951,3159000,0.8307926553971087,10278171
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,,821,Phocaeicola vulgatus,Phocaeicola vulgatus,species,0.7301396328198799,abund_weighted,0.0073013963281988,;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola;Phocaeicola vulgatus,,344c278c,/dodo/eh58/bakeoff/data/simulated/ont/sim_ont.fastq,0.0031915162482245,0.0073013963281988,3157000,0.8307756829523822,10278171
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,,89014,Blautia luti,Blautia luti,species,0.73378814187855,abund_weighted,0.0073378814187855,;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;Blautia luti,,344c278c,/dodo/eh58/bakeoff/data/simulated/ont/sim_ont.fastq,0.0031783741160652,0.0073378814187855,3144000,0.830665107770288,10278171
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,,544580,Actinomyces oris,Actinomyces oris,species,0.78688124570023,abund_weighted,0.0078688124570023,;Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces oris,,344c278c,/dodo/eh58/bakeoff/data/simulated/ont/sim_ont.fastq,0.0031783741160652,0.0078688124570023,3144000,0.830665107770288,10278171
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,,2585118,Alistipes communis,Alistipes communis,species,0.7291764264283901,abund_weighted,0.0072917642642839,;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes communis,,344c278c,/dodo/eh58/bakeoff/data/simulated/ont/sim_ont.fastq,0.0031773631828222,0.0072917642642839,3143000,0.8306565836693247,10278171
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,,410072,Coprococcus comes,Coprococcus comes,species,0.74208728381732,abund_weighted,0.0074208728381732,;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Coprococcus;Coprococcus comes,,344c278c,/dodo/eh58/bakeoff/data/simulated/ont/sim_ont.fastq,0.0031480461187745,0.0074208728381732,3114000,0.8304082361445037,10278171
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,,301302,Roseburia faecis,Roseburia faecis,species,0.71497156449333,abund_weighted,0.0071497156449333,;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia faecis,,344c278c,/dodo/eh58/bakeoff/data/simulated/ont/sim_ont.fastq,0.0031217618544559,0.0071497156449333,3088000,0.8301836694479457,10278171
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,,342942,Mediterraneibacter glycyrrhizinilyticus,Mediterraneibacter glycyrrhizinilyticus,species,0.71977786709327,abund_weighted,0.0071977786709327,;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter glycyrrhizinilyticus,,344c278c,/dodo/eh58/bakeoff/data/simulated/ont/sim_ont.fastq,0.0031086197222966,0.0071977786709327,3075000,0.8300706990221065,10278171
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,,2929494,Faecalibacterium sp. I4-1-79,Faecalibacterium sp. I4-1-79,species,1.23248581873175,abund_weighted,0.0123248581873175,;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium;Faecalibacterium sp. I4-1-79,,344c278c,/dodo/eh58/bakeoff/data/simulated/ont/sim_ont.fastq,0.0031025541228384,0.0123248581873175,3069000,0.8300184028518364,10278171
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,,2108523,Lawsonibacter asaccharolyticus,Lawsonibacter asaccharolyticus,species,0.71599314702975,abund_weighted,0.0071599314702975,;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Lawsonibacter;Lawsonibacter asaccharolyticus,,344c278c,/dodo/eh58/bakeoff/data/simulated/ont/sim_ont.fastq,0.0030732370587908,0.0071599314702975,3040000,0.8297642349784793,10278171
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,,28116,Bacteroides ovatus,Bacteroides ovatus,species,0.70202178967444,abund_weighted,0.0070202178967444,;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,,344c278c,/dodo/eh58/bakeoff/data/simulated/ont/sim_ont.fastq,0.0030004498652931,0.0070202178967444,2968000,0.8291229095049119,10278171
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,,1160721,Ruminococcus bicirculans (ex Wegman et al. 2014),Ruminococcus bicirculans (ex Wegman et al. 2014),species,0.67813621703705,abund_weighted,0.0067813621703705,;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Ruminococcus;Ruminococcus bicirculans (ex Wegman et al. 2014),,344c278c,/dodo/eh58/bakeoff/data/simulated/ont/sim_ont.fastq,0.0029670890682733,0.0067813621703705,2935000,0.8288239209382245,10278171
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,,154288,Turicibacter sanguinis,Turicibacter sanguinis,species,0.70525193636105,abund_weighted,0.0070525193636105,;Bacillota;Erysipelotrichia;Erysipelotrichales;Turicibacteraceae;Turicibacter;Turicibacter sanguinis,,344c278c,/dodo/eh58/bakeoff/data/simulated/ont/sim_ont.fastq,0.002952936002871,0.0070525193636105,2921000,0.8286960932656808,10278171
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,,261299,Intestinibacter bartlettii,Intestinibacter bartlettii,species,0.6665388229092499,abund_weighted,0.0066653882290925,;Bacillota;Clostridia;Peptostreptococcales;Peptostreptococcaceae;Intestinibacter;Intestinibacter bartlettii,,344c278c,/dodo/eh58/bakeoff/data/simulated/ont/sim_ont.fastq,0.0029397938707117,0.0066653882290925,2908000,0.8285768641380739,10278171
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,,40545,Sutterella wadsworthensis,Sutterella wadsworthensis,species,0.68422679482565,abund_weighted,0.0068422679482565,;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sutterellaceae;Sutterella;Sutterella wadsworthensis,,344c278c,/dodo/eh58/bakeoff/data/simulated/ont/sim_ont.fastq,0.0029317064047675,0.0068422679482565,2900000,0.8285032357213521,10278171
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,,1597,Lacticaseibacillus paracasei,Lacticaseibacillus paracasei,species,0.6640189193194,abund_weighted,0.006640189193194,;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus;Lacticaseibacillus paracasei,,344c278c,/dodo/eh58/bakeoff/data/simulated/ont/sim_ont.fastq,0.0029246298720663,0.006640189193194,2893000,0.8284386494362619,10278171
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,,1796652,Turicimonas muris,Turicimonas muris,species,0.66053580933806,abund_weighted,0.0066053580933806,;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sutterellaceae;Turicimonas;Turicimonas muris,,344c278c,/dodo/eh58/bakeoff/data/simulated/ont/sim_ont.fastq,0.0028488098788396,0.0066053580933806,2818000,0.8277370023152482,10278171
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,,411483,Faecalibacterium duncaniae,Faecalibacterium duncaniae,species,1.6531054017295401,abund_weighted,0.0165310540172954,;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium;Faecalibacterium duncaniae,,344c278c,/dodo/eh58/bakeoff/data/simulated/ont/sim_ont.fastq,0.002821514681278,0.0165310540172954,2791000,0.8274799775837417,10278171
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,,2714358,Pusillibacter faecalis,Pusillibacter faecalis,species,0.64104790628605,abund_weighted,0.0064104790628605,;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Pusillibacter;Pusillibacter faecalis,,344c278c,/dodo/eh58/bakeoff/data/simulated/ont/sim_ont.fastq,0.0027982632166884,0.0064104790628605,2768000,0.8272591255140564,10278171
