tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,numReads,numDirectReads,norm_abund,classified_fraction
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1579,1579,                  Lactobacillus acidophilus,Lactobacillus acidophilus,species,5.0534350219218014e-05,abund,0.0,1,1,5.1590562847881616e-05,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,136609,136609,                  Leuconostoc kimchii,Leuconostoc kimchii,species,0.00010106870043843603,abund,0.0,2,0,0.00010318112569576323,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1511761,1511761,                  Leuconostoc suionicum,Leuconostoc suionicum,species,0.00010106870043843603,abund,0.0,2,2,0.00010318112569576323,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1583,1583,                  Weissella confusa,Weissella confusa,species,5.0534350219218014e-05,abund,0.0,1,1,5.1590562847881616e-05,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1162633,1162633,                  Weissella diestrammenae,Weissella diestrammenae,species,5.0534350219218014e-05,abund,0.0,1,1,5.1590562847881616e-05,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1614,1614,                  Fructilactobacillus fructivorans,Fructilactobacillus fructivorans,species,5.0534350219218014e-05,abund,0.0,1,1,5.1590562847881616e-05,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2940299,2940299,                  Fructilactobacillus cliffordii,Fructilactobacillus cliffordii,species,5.0534350219218014e-05,abund,0.0,1,1,5.1590562847881616e-05,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,942150,942150,                  Lactiplantibacillus xiangfangensis,Lactiplantibacillus xiangfangensis,species,5.0534350219218014e-05,abund,0.0,1,1,5.1590562847881616e-05,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1338,1338,                    Streptococcus intermedius,Streptococcus intermedius,species,0.004548091519729621,abund,0.0,90,0,0.004643150656309345,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1328,1328,                    Streptococcus anginosus,Streptococcus anginosus,species,0.0005053435021921801,abund,0.0,10,10,0.0005159056284788161,0.9795270186956883
