tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,target,lineage,num_unique,num_shared,num_children,num_cumulative,norm_abund,classified_fraction
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,88431,88431,Dorea longicatena,Dorea longicatena,species,0.72417,abund,0.72417,88431,1||1239|186801|3085636|186803|189330|88431,16688,0,0,16688,0.7488832986314993,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,89014,89014,Blautia luti,Blautia luti,species,0.75685,abund,0.75685,89014,1||1239|186801|3085636|186803|572511|89014,21269,0,0,21269,0.7826785486408581,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,89152,89152,Peptacetobacter hiranonis,Peptacetobacter hiranonis,species,5e-05,abund,5e-05,89152,1||1239|186801|3082720|186804|2743582|89152,1,0,0,1,5.170631886376812e-05,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,89153,89153,[Clostridium] hylemonae,[Clostridium] hylemonae,species,0.00078,abund,0.00078,89153,1||1239|186801|3085636|186803|1506553|89153,22,0,0,22,0.0008066185742747827,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,113107,113107,Streptococcus australis,Streptococcus australis,species,0.85162,abund,0.85162,113107,1||1239|91061|186826|1300|1301|113107,12600,0,0,12600,0.8806827054152442,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,114527,114527,Mogibacterium diversum,Mogibacterium diversum,species,0.41562,abund,0.41562,114527,1||1239|186801|3082720|543314|86331|114527,10390,0,0,10390,0.42980360492318614,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,116090,116090,Caloranaerobacter azorensis,Caloranaerobacter azorensis,species,1.03296,abund,1.03296,116090,1||1239|1737404|1737405|2848916|171003|116090,14708,0,0,14708,1.0682111826703584,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,154046,154046,Hungatella hathewayi,Hungatella hathewayi,species,0.77923,abund,0.77923,154046,1||1239|186801|3085636|186803|1649459|154046,40014,0,0,40014,0.8058222969642806,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,154288,154288,Turicibacter sanguinis,Turicibacter sanguinis,species,0.77611,abund,0.77611,154288,1||1239|526524|526525|2810281|191303|154288,17292,0,0,17292,0.8025958226671814,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,165179,165179,Segatella copri,Segatella copri,species,0.00114,abund,0.00114,165179,1||976|200643|171549|171552|2974251|165179,31,0,0,31,0.001178904070093913,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,166486,166486,Roseburia intestinalis,Roseburia intestinalis,species,0.83538,abund,0.83538,166486,1||1239|186801|3085636|186803|841|166486,26465,0,0,26465,0.8638884930482923,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,169435,169435,Anaerotruncus colihominis,Anaerotruncus colihominis,species,0.79971,abund,0.79971,169435,1||1239|186801|186802|216572|244127|169435,20622,0,0,20622,0.8270012051708802,0.9669998
