tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,target,lineage,num_unique,num_shared,num_children,num_cumulative,norm_abund,classified_fraction
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,39485,39485,Lachnospira eligens,Lachnospira eligens,species,0.51784,fraction_reads,0.51784,39485,1||1239|186801|3085636|186803|28050|39485,12369,0,0,12369,0.5226284261662201,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,39486,39486,Dorea formicigenerans,Dorea formicigenerans,species,0.74062,fraction_reads,0.74062,39486,1||1239|186801|3085636|186803|189330|39486,17690,0,0,17690,0.7474684554828247,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,39488,39488,Anaerobutyricum hallii,Anaerobutyricum hallii,species,0.89318,fraction_reads,0.89318,39488,1||1239|186801|3085636|186803|2569097|39488,21334,0,0,21334,0.9014391659260476,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,39490,39490,Eubacterium ramulus,Eubacterium ramulus,species,0.81514,fraction_reads,0.81514,39490,1||1239|186801|186802|186806|1730|39490,19470,0,0,19470,0.8226775361214519,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,39491,39491,Agathobacter rectalis,Agathobacter rectalis,species,0.84323,fraction_reads,0.84323,39491,1||1239|186801|3085636|186803|1766253|39491,20141,0,0,20141,0.851027282164649,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,39496,39496,Eubacterium ventriosum,Eubacterium ventriosum,species,0.68359,fraction_reads,0.68359,39496,1||1239|186801|186802|186806|1730|39496,16328,0,0,16328,0.6899111035126032,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,39777,39777,Veillonella atypica,Veillonella atypica,species,0.50424,fraction_reads,0.50424,39777,1||1239|909932|1843489|31977|29465|39777,12044,0,0,12044,0.5089026680249784,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,40520,40520,Blautia obeum,Blautia obeum,species,0.89933,fraction_reads,0.89933,40520,1||1239|186801|3085636|186803|572511|40520,21481,0,0,21481,0.9076460344972708,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,40545,40545,Sutterella wadsworthensis,Sutterella wadsworthensis,species,0.74551,fraction_reads,0.74551,40545,1||1224|28216|80840|995019|40544|40545,17807,0,0,17807,0.7524036729321388,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,43675,43675,Rothia mucilaginosa,Rothia mucilaginosa,species,0.55896,fraction_reads,0.55896,43675,1||201174|1760|85006|1268|32207|43675,13351,0,0,13351,0.5641286596050332,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,45851,45851,Eshraghiella crossota,Eshraghiella crossota,species,0.59739,fraction_reads,0.59739,45851,1||1239|186801|3085636|186803|3342669|45851,14269,0,0,14269,0.6029140188232625,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,46228,46228,[Ruminococcus] lactaris,[Ruminococcus] lactaris,species,0.00013,fraction_reads,0.00013,46228,1||1239|186801|3085636|186803|2316020|46228,3,0,0,3,0.00013120209987951608,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,46503,46503,Parabacteroides merdae,Parabacteroides merdae,species,1.0786,fraction_reads,1.0786,46503,1||976|200643|171549|2005525|375288|46503,25763,0,0,25763,1.0885737302311236,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,46506,46506,Bacteroides stercoris,Bacteroides stercoris,species,0.88991,fraction_reads,0.88991,46506,1||976|200643|171549|815|816|46506,21256,0,0,21256,0.8981389284906167,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,47678,47678,Bacteroides caccae,Bacteroides caccae,species,1.20969,fraction_reads,1.20969,47678,1||976|200643|171549|815|816|47678,28894,0,0,28894,1.2208759092557833,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,52694,52694,Acetobacterium wieringae,Acetobacterium wieringae,species,4e-05,fraction_reads,4e-05,52694,1||1239|186801|186802|186806|33951|52694,1,0,0,1,4.0369876886004956e-05,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,74426,74426,Collinsella aerofaciens,Collinsella aerofaciens,species,0.58952,fraction_reads,0.58952,74426,1||201174|84998|84999|84107|102106|74426,14081,0,0,14081,0.594971245545941,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,84030,84030,Lacrimispora saccharolytica,Lacrimispora saccharolytica,species,0.00017,fraction_reads,0.00017,84030,1||1239|186801|3085636|186803|2719231|84030,4,0,0,4,0.00017157197676552106,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,84112,84112,Eggerthella lenta,Eggerthella lenta,species,0.8452,fraction_reads,0.8452,84112,1||201174|84998|1643822|1643826|84111|84112,20188,0,0,20188,0.8530154986012846,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,84135,84135,Gemella sanguinis,Gemella sanguinis,species,0.43562,fraction_reads,0.43562,84135,1||1239|91061|1385|539738|1378|84135,10405,0,0,10405,0.4396481442270369,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,88431,88431,Dorea longicatena,Dorea longicatena,species,0.69963,fraction_reads,0.69963,88431,1||1239|186801|3085636|186803|189330|88431,16711,0,0,16711,0.706099424143891,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,89014,89014,Blautia luti,Blautia luti,species,0.88263,fraction_reads,0.88263,89014,1||1239|186801|3085636|186803|572511|89014,21082,0,0,21082,0.8907916108973638,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,89153,89153,[Clostridium] hylemonae,[Clostridium] hylemonae,species,0.00092,fraction_reads,0.00092,89153,1||1239|186801|3085636|186803|1506553|89153,22,0,0,22,0.0009285071683781139,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,113107,113107,Streptococcus australis,Streptococcus australis,species,0.52747,fraction_reads,0.52747,113107,1||1239|91061|186826|1300|1301|113107,12599,0,0,12599,0.5323474740265258,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,114527,114527,Mogibacterium diversum,Mogibacterium diversum,species,0.43495,fraction_reads,0.43495,114527,1||1239|186801|3082720|543314|86331|114527,10389,0,0,10389,0.4389719487891963,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,116090,116090,Caloranaerobacter azorensis,Caloranaerobacter azorensis,species,0.61577,fraction_reads,0.61577,116090,1||1239|1737404|1737405|2848916|171003|116090,14708,0,0,14708,0.6214639772523818,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,154046,154046,Hungatella hathewayi,Hungatella hathewayi,species,1.67503,fraction_reads,1.67503,154046,1||1239|186801|3085636|186803|1649459|154046,40009,0,0,40009,1.690518872009122,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,154288,154288,Turicibacter sanguinis,Turicibacter sanguinis,species,0.72404,fraction_reads,0.72404,154288,1||1239|526524|526525|2810281|191303|154288,17294,0,0,17294,0.7307351415135757,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,166486,166486,Roseburia intestinalis,Roseburia intestinalis,species,1.13822,fraction_reads,1.13822,166486,1||1239|186801|3085636|186803|841|166486,27187,0,0,27187,1.1487450317297139,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,169435,169435,Anaerotruncus colihominis,Anaerotruncus colihominis,species,0.85483,fraction_reads,0.85483,169435,1||1239|186801|186802|216572|244127|169435,20418,0,0,20418,0.8627345464615904,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,214856,214856,Alistipes finegoldii,Alistipes finegoldii,species,0.93119,fraction_reads,0.93119,214856,1||976|200643|171549|171550|239759|214856,22242,0,0,22242,0.9398006414369738,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,216816,216816,Bifidobacterium longum,Bifidobacterium longum,species,1.19842,fraction_reads,1.19842,216816,1||201174|1760|85004|31953|1678|216816,28625,0,0,28625,1.2095016964431513,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,246787,246787,Bacteroides cellulosilyticus,Bacteroides cellulosilyticus,species,0.00033,fraction_reads,0.00033,246787,1||976|200643|171549|815|816|246787,8,0,0,8,0.0003330514843095409,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,249188,249188,Haemophilus pittmaniae,Haemophilus pittmaniae,species,0.52429,fraction_reads,0.52429,249188,1||1224|1236|135625|712|724|249188,12523,0,0,12523,0.5291380688140884,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,261299,261299,Intestinibacter bartlettii,Intestinibacter bartlettii,species,0.72994,fraction_reads,0.72994,261299,1||1239|186801|3082720|186804|1505657|261299,17435,0,0,17435,0.7366896983542613,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,292800,292800,Flavonifractor plautii,Flavonifractor plautii,species,1.00634,fraction_reads,1.00634,292800,1||1239|186801|186802|216572|946234|292800,24037,0,0,24037,1.0156455476365556,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,301301,301301,Roseburia hominis,Roseburia hominis,species,0.86462,fraction_reads,0.86462,301301,1||1239|186801|3085636|186803|841|301301,20652,0,0,20652,0.87261507382944,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,301302,301302,Roseburia faecis,Roseburia faecis,species,0.80141,fraction_reads,0.80141,301302,1||1239|186801|3085636|186803|841|301302,19142,0,0,19142,0.8088205758803306,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,328812,328812,Parabacteroides goldsteinii,Parabacteroides goldsteinii,species,1.65661,fraction_reads,1.65661,328812,1||976|200643|171549|2005525|375288|328812,39569,0,0,39569,1.6719285437031166,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,328813,328813,Alistipes onderdonkii,Alistipes onderdonkii,species,0.83318,fraction_reads,0.83318,328813,1||976|200643|171549|171550|239759|328813,19901,0,0,19901,0.8408843505970401,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,328814,328814,Alistipes shahii,Alistipes shahii,species,4e-05,fraction_reads,4e-05,328814,1||976|200643|171549|171550|239759|328814,1,0,0,1,4.0369876886004956e-05,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,342942,342942,Mediterraneibacter glycyrrhizinilyticus,Mediterraneibacter glycyrrhizinilyticus,species,0.78658,fraction_reads,0.78658,342942,1||1239|186801|3085636|186803|2316020|342942,18788,0,0,18788,0.7938534440248444,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,357276,357276,Phocaeicola dorei,Phocaeicola dorei,species,1.33491,fraction_reads,1.33491,357276,1||976|200643|171549|815|909656|357276,31885,0,0,31885,1.347253808847422,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,371601,371601,Bacteroides xylanisolvens,Bacteroides xylanisolvens,species,1.46109,fraction_reads,1.46109,371601,1||976|200643|171549|815|816|371601,34899,0,0,34899,1.4746005854843245,0.9908378
