tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,lineage_raw,query_name,query_md5,query_filename,fraction_raw,f_weighted_raw,bp_match_at_rank,query_ani_at_rank,total_weighted_hashes,norm_abund,classified_fraction
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,40545,Sutterella wadsworthensis,Sutterella wadsworthensis,species,0.70815094587729,abund_weighted,0.0070815094587729,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Sutterellaceae;Sutterella;Sutterella wadsworthensis,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0045281357847598,0.0070815094587729,2901000,0.8402035228012503,10312067,0.7580025975018194,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,1597,Lacticaseibacillus paracasei,Lacticaseibacillus paracasei,species,0.69285818255447,abund_weighted,0.0069285818255447,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus;Lacticaseibacillus paracasei,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0045172095694915,0.0069285818255447,2894000,0.8401380470201059,10312067,0.7416332706101955,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,261299,Intestinibacter bartlettii,Intestinibacter bartlettii,species,0.68315110830835,abund_weighted,0.0068315110830835,Bacteria;Firmicutes;Clostridia;Eubacteriales;Peptostreptococcaceae;Intestinibacter;Intestinibacter bartlettii,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0045109660179096,0.0068315110830835,2890000,0.840100563441869,10312067,0.7312428481507768,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,454154,Paraprevotella clara,Paraprevotella clara,species,0.6854202944957499,abund_weighted,0.0068542029449575,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Paraprevotella;Paraprevotella clara,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0044875526994775,0.0068542029449575,2875000,0.8399595514477229,10312067,0.7336717780763501,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,1834205,Burkholderiales bacterium YL45,Burkholderiales bacterium YL45,species,0.6889695344299,abund_weighted,0.006889695344299,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;Burkholderiales bacterium YL45,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0043954603136448,0.006889695344299,2816000,0.8393979083528682,10312067,0.7374708736009774,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,2714358,Pusillimonas faecalis,Pusillimonas faecalis,species,0.66694679155982,abund_weighted,0.0066694679155982,Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Pusillimonas (ex Kitahara et al. 2021);Pusillimonas faecalis,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0043220985825577,0.0066694679155982,2769000,0.8389422878863119,10312067,0.7138977972719541,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,1982626,Faecalibacillus intestinalis,Faecalibacillus intestinalis,species,0.66038166741934,abund_weighted,0.0066038166741934,Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Faecalibacillus;Faecalibacillus intestinalis,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0043189768067667,0.0066038166741934,2767000,0.8389227341722645,10312067,0.706870508555647,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,39486,Dorea formicigenerans,Dorea formicigenerans,species,0.66724741024277,abund_weighted,0.0066724741024277,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Dorea;Dorea formicigenerans,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0042971243762301,0.0066724741024277,2753000,0.8387854739734355,10312067,0.7142195785868846,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,39496,Eubacterium ventriosum,Eubacterium ventriosum,species,0.6649879214322401,abund_weighted,0.0066498792143224,Bacteria;Firmicutes;Clostridia;Eubacteriales;Eubacteriaceae;Eubacterium;Eubacterium ventriosum,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0042940026004392,0.0066498792143224,2751000,0.8387658102525288,10312067,0.7118010287037292,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,1655,Actinomyces naeslundii,Actinomyces naeslundii,species,0.65311833214427,abund_weighted,0.0065311833214427,Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces naeslundii,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0042815154972754,0.0065311833214427,2743000,0.838687016776414,10312067,0.6990958567853114,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,2093857,Dysosmobacter welbionis,Dysosmobacter welbionis,species,0.64940423680334,abund_weighted,0.0064940423680334,Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Dysosmobacter;Dysosmobacter welbionis,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0042721501699026,0.0064940423680334,2737000,0.8386277755898617,10312067,0.6951203005395924,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,29523,Bacteroides sp.,Bacteroides sp.,species,0.64428402181638,abund_weighted,0.0064428402181638,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp.,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0042674675062162,0.0064428402181638,2734000,0.8385981078511449,10312067,0.6896396381434202,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,2735723,Turicibacter bilis,Turicibacter bilis,species,0.63742797636981,abund_weighted,0.0063742797636981,Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Turicibacteraceae;Turicibacter;Turicibacter bilis,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0040192863308364,0.0063742797636981,2575000,0.836978846888297,10312067,0.6823009481545895,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,1306,Streptococcus sp.,Streptococcus sp.,species,0.6764211287610901,abund_weighted,0.0067642112876109,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus sp.,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0039303157207946,0.0067642112876109,2518000,0.8363746961532778,10312067,0.7240390987133777,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,116090,Caloranaerobacter azorensis,Caloranaerobacter azorensis,species,0.60858797756065,abund_weighted,0.0060858797756065,Bacteria;Firmicutes;Clostridia;Eubacteriales;Thermohalobacteraceae;Caloranaerobacter;Caloranaerobacter azorensis,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0038834890839305,0.0060858797756065,2488000,0.836051384885186,10312067,0.6514307020064176,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,2047,Rothia dentocariosa,Rothia dentocariosa,species,0.5857700497873,abund_weighted,0.005857700497873,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Rothia;Rothia dentocariosa,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0038366624470663,0.005857700497873,2458000,0.8357242786909759,10312067,0.6270064621992095,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,1580,Levilactobacillus brevis,Levilactobacillus brevis,species,0.58184261215525,abund_weighted,0.0058184261215525,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0038163709044252,0.0058184261215525,2445000,0.8355813311618808,10312067,0.6228025450203202,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,1660,Schaalia odontolytica,Schaalia odontolytica,species,0.56649166457122,abund_weighted,0.0056649166457122,Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Schaalia;Schaalia odontolytica,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0037414482854426,0.0056649166457122,2397000,0.8350470758701894,10312067,0.6063709378742,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,2806443,Turicibacter sp. TJ11,Turicibacter sp. TJ11,species,0.58401482457396,abund_weighted,0.0058401482457396,Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Turicibacteraceae;Turicibacter;Turicibacter sp. TJ11,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0037352047338608,0.0058401482457396,2393000,0.8350020883410088,10312067,0.6251276745217262,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,33039,[Ruminococcus] torques,[Ruminococcus] torques,species,0.58582823404851,abund_weighted,0.0058582823404851,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Mediterraneibacter;[Ruminococcus] torques,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0037352047338608,0.0058582823404851,2393000,0.8350020883410088,10312067,0.6270687424537057,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,2714355,Vescimonas coprocola,Vescimonas coprocola,species,0.5835202583536301,abund_weighted,0.0058352025835363,Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Vescimonas;Vescimonas coprocola,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0037195958549061,0.0058352025835363,2383000,0.8348893003535963,10312067,0.6245982923584612,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,649756,Anaerostipes hadrus,Anaerostipes hadrus,species,0.56898389042662,abund_weighted,0.0056898389042662,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Anaerostipes;Anaerostipes hadrus,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0036790127696238,0.0056898389042662,2357000,0.8345938940792961,10312067,0.6090386087753722,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,823,Parabacteroides distasonis,Parabacteroides distasonis,species,0.5614781207298201,abund_weighted,0.0056147812072982,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides distasonis,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0036743301059374,0.0056147812072982,2354000,0.834559606028841,10312067,0.601004455944613,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,45851,Butyrivibrio crossotus,Butyrivibrio crossotus,species,0.55725976179169,abund_weighted,0.0055725976179169,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Butyrivibrio;Butyrivibrio crossotus,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0036493558996099,0.0055725976179169,2338000,0.8343760191864348,10312067,0.596489137493211,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,28117,Alistipes putredinis,Alistipes putredinis,species,0.5604889882891501,abund_weighted,0.0056048898828915,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes putredinis,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0036493558996099,0.0056048898828915,2338000,0.8343760191864348,10312067,0.599945691618072,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,74426,Collinsella aerofaciens,Collinsella aerofaciens,species,0.5639218597008699,abund_weighted,0.0056392185970087,Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella aerofaciens,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0035853594958956,0.0056392185970087,2297000,0.8338999702056209,10312067,0.6036202266336961,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,732,Aggregatibacter aphrophilus,Aggregatibacter aphrophilus,species,0.56245755579361,abund_weighted,0.0056245755579361,Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Aggregatibacter;Aggregatibacter aphrophilus,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0035291675316587,0.0056245755579361,2261000,0.8334751464210783,10312067,0.6020528402287255,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,29466,Veillonella parvula,Veillonella parvula,species,0.6469895899628999,abund_weighted,0.006469895899629,Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;Veillonella parvula,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0034682929037353,0.006469895899629,2222000,0.833007469534325,10312067,0.6925356699777625,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,2302965,Lachnospiraceae bacterium AM40-2BH,Lachnospiraceae bacterium AM40-2BH,species,0.53087319933045,abund_weighted,0.0053087319933045,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;;Lachnospiraceae bacterium AM40-2BH,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0034620493521534,0.0053087319933045,2218000,0.8329590543360073,10312067,0.5682450420765399,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,729,Haemophilus parainfluenzae,Haemophilus parainfluenzae,species,0.53856321918777,abund_weighted,0.0053856321918777,Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus;Haemophilus parainfluenzae,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0034027356121256,0.0053856321918777,2180000,0.8324948490399396,10312067,0.5764764157132267,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,851,Fusobacterium nucleatum,Fusobacterium nucleatum,species,0.5199054660913199,abund_weighted,0.0051990546609132,Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;Fusobacterium nucleatum,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0033637134147388,0.0051990546609132,2155000,0.8321851607477502,10312067,0.5565052141029032,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,43675,Rothia mucilaginosa,Rothia mucilaginosa,species,0.51174997214428,abund_weighted,0.0051174997214428,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Rothia;Rothia mucilaginosa,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0033574698631569,0.0051174997214428,2151000,0.8321352882239739,10312067,0.5477755984302046,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,2610896,Streptococcus sp. LPB0220,Streptococcus sp. LPB0220,species,0.71475485952525,abund_weighted,0.0071475485952525,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus sp. LPB0220,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0033122041141883,0.0071475485952525,2122000,0.8317710051968783,10312067,0.7650714063877978,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,1869227,bacterium,bacterium,species,0.51706413466863,abund_weighted,0.0051706413466863,Bacteria;;;;;;bacterium,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0033106432262928,0.0051706413466863,2121000,0.8317583579570683,10312067,0.5534638616747222,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,1872444,Alistipes sp.,Alistipes sp.,species,0.5044090578542499,abund_weighted,0.0050440905785425,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes sp.,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0032950343473381,0.0050440905785425,2111000,0.8316315672215183,10312067,0.5399179063205266,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,249188,Haemophilus pittmaniae,Haemophilus pittmaniae,species,0.5026926221483999,abund_weighted,0.005026926221484,Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus;Haemophilus pittmaniae,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0032903516836517,0.005026926221484,2108000,0.8315934166446985,10312067,0.5380806388127252,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,39485,Lachnospira eligens,Lachnospira eligens,species,0.50437026834678,abund_weighted,0.0050437026834678,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lachnospira;Lachnospira eligens,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0032887907957562,0.0050437026834678,2107000,0.8315806881088555,10312067,0.5398763861508662,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,1304,Streptococcus salivarius,Streptococcus salivarius,species,0.6248407811935199,abund_weighted,0.0062484078119352,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.003271621028906,0.0062484078119352,2096000,0.8314402870708034,10312067,0.6688276530973186,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,1680,Bifidobacterium adolescentis,Bifidobacterium adolescentis,species,0.83254889635608,abund_weighted,0.0083254889635608,Bacteria;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium adolescentis,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0032169899525646,0.0083254889635608,2061000,0.830988764258075,10312067,0.8911577816271613,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,28125,Prevotella bivia,Prevotella bivia,species,0.49200611283848,abund_weighted,0.0049200611283848,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella bivia,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0031717242035959,0.0049200611283848,2032000,0.830608988083667,10312067,0.5266418320691834,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,39777,Veillonella atypica,Veillonella atypica,species,0.52232011293177,abund_weighted,0.0052232011293177,Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;Veillonella atypica,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0031186540151499,0.0052232011293177,1998000,0.830156995913345,10312067,0.5590898446647437,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,735,Haemophilus parahaemolyticus,Haemophilus parahaemolyticus,species,0.47283439876795996,abund_weighted,0.0047283439876796,Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus;Haemophilus parahaemolyticus,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0030874362572405,0.0047283439876796,1978000,0.8298876283188926,10312067,0.506120488210759,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,2884902,Bifidobacterium sp. MSK23_125,Bifidobacterium sp. MSK23_125,species,0.45086984015910003,abund_weighted,0.004508698401591,Bacteria;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium sp. MSK23_125,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0030140745261534,0.004508698401591,1931000,0.8292440931764732,10312067,0.4826096921362427,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,2682455,Veillonella sp. S12025-13,Veillonella sp. S12025-13,species,0.68275351585671,abund_weighted,0.0068275351585671,Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;Veillonella sp. S12025-13,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0030078309745715,0.0068275351585671,1927000,0.8291886262518402,10312067,0.7308172664116788,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,113107,Streptococcus australis,Streptococcus australis,species,0.53578007202629,abund_weighted,0.0053578007202629,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus australis,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0029219821403207,0.0053578007202629,1872000,0.8284144451630154,10312067,0.5734973435395418,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,726,Haemophilus haemolyticus,Haemophilus haemolyticus,species,0.51411613210038,abund_weighted,0.0051411613210038,Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus;Haemophilus haemolyticus,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0029157385887388,0.0051411613210038,1868000,0.8283572855162419,10312067,0.5503083287799561,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,199,Campylobacter concisus,Campylobacter concisus,species,0.42563726554529996,abund_weighted,0.004256372655453,Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter concisus,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0028142808755332,0.004256372655453,1803000,0.8274114572192671,10312067,0.45560082176719396,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,1255,Pediococcus pentosaceus,Pediococcus pentosaceus,species,0.42062372170390006,abund_weighted,0.004206237217039,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;Pediococcus pentosaceus,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0027924284449966,0.004206237217039,1789000,0.8272034257017644,10312067,0.4502343398376071,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,114527,Mogibacterium diversum,Mogibacterium diversum,species,0.42168073578265,abund_weighted,0.0042168073578265,Bacteria;Firmicutes;Clostridia;Eubacteriales;Eubacteriales Family XIII. Incertae Sedis;Mogibacterium;Mogibacterium diversum,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0027815022297283,0.0042168073578265,1782000,0.8270988184215615,10312067,0.4513657644610619,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,1328,Streptococcus anginosus,Streptococcus anginosus,species,0.44435320290296,abund_weighted,0.0044435320290296,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0027783804539374,0.0044435320290296,1780000,0.8270688575831479,10312067,0.47563430363201376,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,84135,Gemella sanguinis,Gemella sanguinis,species,0.42749916190419995,abund_weighted,0.004274991619042,Bacteria;Firmicutes;Bacilli;Bacillales;;Gemella;Gemella sanguinis,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.002744040920237,0.004274991619042,1758000,0.8267371210453645,10312067,0.4575937899112625,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,2702,Gardnerella vaginalis,Gardnerella vaginalis,species,0.39724334607212997,abund_weighted,0.0039724334607213,Bacteria;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Gardnerella;Gardnerella vaginalis,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0026176090007039,0.0039724334607213,1677000,0.825480095337989,10312067,0.425208057570209,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,1305,Streptococcus sanguinis,Streptococcus sanguinis,species,0.41423315034706004,abund_weighted,0.0041423315034706,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus sanguinis,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0026098045612266,0.0041423315034706,1672000,0.8254005876415025,10312067,0.443393891884799,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,28128,Prevotella corporis,Prevotella corporis,species,0.43815657908351,abund_weighted,0.0043815657908351,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella corporis,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0025723432517353,0.0043815657908351,1648000,0.8250157189995245,10312067,0.46900145652755104,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,28037,Streptococcus mitis,Streptococcus mitis,species,0.40750317079980003,abund_weighted,0.004075031707998,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mitis,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0025442472696168,0.004075031707998,1630000,0.8247234912057904,10312067,0.43619014244739973,0.9342328749415535
