tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,numReads,numDirectReads
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,623,623,                  Shigella_flexneri,Shigella flexneri,species,0.13815778549011143,fraction_reads,0.14,416,402
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,621,621,                  Shigella_boydii,Shigella boydii,species,0.021919264044104214,fraction_reads,0.02,66,63
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,624,624,                  Shigella_sonnei,Shigella sonnei,species,0.02059082379900699,fraction_reads,0.02,62,60
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,622,622,                  Shigella_dysenteriae,Shigella dysenteriae,species,0.007970641470583352,fraction_reads,0.01,24,24
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,3390273,3390273,                    Klebsiella_pneumoniae_complex,Klebsiella pneumoniae_complex,species,0.08601650587004533,fraction_reads,0.09,259,0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,573,573,                      Klebsiella_pneumoniae,Klebsiella pneumoniae,species,0.08468806562494811,fraction_reads,0.08,255,249
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1463165,1463165,                      Klebsiella_quasipneumoniae,Klebsiella quasipneumoniae,species,0.000996330183822919,fraction_reads,0.0,3,3
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,244366,244366,                      Klebsiella_variicola,Klebsiella variicola,species,0.0003321100612743063,fraction_reads,0.0,1,0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,571,571,                    Klebsiella_oxytoca,Klebsiella oxytoca,species,0.0013284402450972252,fraction_reads,0.0,4,4
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1134687,1134687,                    Klebsiella_michiganensis,Klebsiella michiganensis,species,0.0013284402450972252,fraction_reads,0.0,4,4
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,548,548,                    Klebsiella_aerogenes,Klebsiella aerogenes,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2058152,2058152,                    Klebsiella_grimontii,Klebsiella grimontii,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,28901,28901,                  Salmonella_enterica,Salmonella enterica,species,0.02324770428920144,fraction_reads,0.02,70,34
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2745890,2745890,                    Salmonella_sp._SJTUF14076,Salmonella_sp._SJTUF14076,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,354276,354276,                  Enterobacter_cloacae_complex,Enterobacter cloacae_complex,species,0.017601833247538234,fraction_reads,0.02,53,0
