taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	genomeSize	numReads	numUniqueReads	taxRank_raw	norm_abund	classified_fraction	sample_id	sample_id_core	assay	tool	db_mode	tool_db
1930830	1930830	Floricoccus	Floricoccus	genus	0.0	abund	0.0	2093586	1	1	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
1930845	1930845	Ndongobacter	Ndongobacter	genus	0.0	abund	0.0	1849406	1	1	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
1960084	1960084	Rodentibacter	Rodentibacter	genus	0.0	abund	0.0	2517229	2	2	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
1970191	1970191	Salinivirga	Salinivirga	genus	0.0	abund	0.0	4729650	4	4	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
1977639	1977639	Klosneuvirus	Klosneuvirus	genus	0.0	abund	0.0	1127728	1	1	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
1985325	1985325	Jiaodavirus	Jiaodavirus	genus	0.0	abund	0.0	166220	1	1	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
1988031	1988031	Candidatus_Promineifilum	Candidatus Promineifilum	genus	0.0	abund	0.0	4932011	1	1	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
1993653	1993653	Candidatus_Nitrosomarinus	Candidatus Nitrosomarinus	genus	0.0	abund	0.0	1280308	1	1	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2004797	2004797	Luteitalea	Luteitalea	genus	0.0	abund	0.0	6893197	1	1	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2005509	2005509	Centapoxvirus	Centapoxvirus	genus	0.0	abund	0.0	185873	1	1	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2019482	2019482	Brevefilum	Brevefilum	genus	0.0	abund	0.0	2562484	1	1	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2034504	2034504	Sulfurivermis	Sulfurivermis	genus	0.0	abund	0.0	3226971	1	1	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2035349	2035349	Oceanispirochaeta	Oceanispirochaeta	genus	0.0	abund	0.0	3979135	1	1	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2035811	2035811	Pseudodesulfovibrio	Pseudodesulfovibrio	genus	0.0	abund	0.0	3810717	3	3	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2036021	2036021	Agarilytica	Agarilytica	genus	0.0	abund	0.0	6796085	1	1	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2039236	2039236	Saliphagus	Saliphagus	genus	0.0	abund	0.0	4254093	1	1	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2039240	2039240	Anaerotignum	Anaerotignum	genus	0.0	abund	0.0	3067271	3	3	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2039639	2039639	Candidatus_Nanopelagicus	Candidatus Nanopelagicus	genus	0.0	abund	0.0	1202759	2	2	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2039723	2039723	Thiomicrorhabdus	Thiomicrorhabdus	genus	0.0	abund	0.0	2546024	1	1	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2040262	2040262	Allobranchiibius	Allobranchiibius	genus	0.0	abund	0.0	3537750	1	1	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2042066	2042066	Paraphotobacterium	Paraphotobacterium	genus	0.0	abund	0.0	2447438	3	3	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2045416	2045416	Oceanihabitans	Oceanihabitans	genus	0.0	abund	0.0	3385017	1	1	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2049301	2049301	Changchengzhania	Changchengzhania	genus	0.0	abund	0.0	4044423	1	1	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2058174	2058174	Antarcticibacterium	Antarcticibacterium	genus	0.0	abund	0.0	3985991	1	1	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2060094	2060094	Aminipila	Aminipila	genus	0.0	abund	0.0	3154784	11	11	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2066071	2066071	Bacterioplanoides	Bacterioplanoides	genus	0.0	abund	0.0	3887370	1	1	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2078575	2078575	Psychromicrobium	Psychromicrobium	genus	0.0	abund	0.0	3596449	1	1	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2078948	2078948	Epidermidibacterium	Epidermidibacterium	genus	0.0	abund	0.0	4003347	1	1	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2082587	2082587	Parolsenella	Parolsenella	genus	0.0	abund	0.0	1786010	9	9	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2093783	2093783	Methylomusa	Methylomusa	genus	0.0	abund	0.0	4741282	6	6	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2093823	2093823	Candidatus_Nanosynbacter	Candidatus Nanosynbacter	genus	0.0	abund	0.0	718114	4	4	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2094023	2094023	Glaesserella	Glaesserella	genus	0.0	abund	0.0	2346221	5	3	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2100764	2100764	Mixta	Mixta	genus	0.0	abund	0.0	4514419	5	5	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2126548	2126548	Miniphocaeibacter	Miniphocaeibacter	genus	0.0	abund	0.0	2226109	4	4	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2162630	2162630	Salinirubellus	Salinirubellus	genus	0.0	abund	0.0	4246778	1	1	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2169536	2169536	Kuttervirus	Kuttervirus	genus	0.0	abund	0.0	156510	1	0	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2169607	2169607	Hartmanivirus	Hartmanivirus	genus	0.0	abund	0.0	8964	1	1	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2173039	2173039	Arcticibacterium	Arcticibacterium	genus	0.0	abund	0.0	5329961	1	1	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2249462	2249462	Ferrigenium	Ferrigenium	genus	0.0	abund	0.0	2565827	1	1	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2250122	2250122	Candidatus_Bipolaricaulis	Candidatus Bipolaricaulis	genus	0.0	abund	0.0	1310173	1	1	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2282523	2282523	Methylorubrum	Methylorubrum	genus	0.0	abund	0.0	5806078	3	1	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2282742	2282742	Desulfofarcimen	Desulfofarcimen	genus	0.0	abund	0.0	4492597	2	2	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2303321	2303321	Superficieibacter	Superficieibacter	genus	0.0	abund	0.0	4857123	4	4	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2304693	2304693	Pseudoclostridium	Pseudoclostridium	genus	0.0	abund	0.0	4686978	3	3	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2316020	2316020	Mediterraneibacter	Mediterraneibacter	genus	0.0202	abund	0.000202	3102268	58	17	genus	0.020200004040000812	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2321111	2321111	Aliarcobacter	Aliarcobacter	genus	0.0	abund	0.0	1966202	17	8	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2321114	2321114	Malaciobacter	Malaciobacter	genus	0.0	abund	0.0	2570368	5	5	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2321115	2321115	Halarcobacter	Halarcobacter	genus	0.0	abund	0.0	2745328	3	3	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2321187	2321187	Poseidonibacter	Poseidonibacter	genus	0.0	abund	0.0	2998087	1	1	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2478349	2478349	Indioceanicola	Indioceanicola	genus	0.0	abund	0.0	5346778	1	1	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2489367	2489367	Cyclonatronum	Cyclonatronum	genus	0.0	abund	0.0	4264436	1	1	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2518495	2518495	Duncaniella	Duncaniella	genus	0.0	abund	0.0	3370719	6	6	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2529408	2529408	Schaalia	Schaalia	genus	0.0071	abund	7.1e-05	2265833	731	713	genus	0.007100001420000286	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2547964	2547964	Parashewanella	Parashewanella	genus	0.0	abund	0.0	4811069	1	1	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2569097	2569097	Anaerobutyricum	Anaerobutyricum	genus	0.0	abund	0.0	3442928	9	9	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2576755	2576755	Caproicibacter	Caproicibacter	genus	0.0	abund	0.0	3917425	10	10	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2576890	2576890	Nibricoccus	Nibricoccus	genus	0.0	abund	0.0	4669324	1	1	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2591381	2591381	Dysosmobacter	Dysosmobacter	genus	0.07206	abund	0.0007206	3566263	36	36	genus	0.0720600144120029	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2600304	2600304	Baekduia	Baekduia	genus	0.0	abund	0.0	5205384	1	1	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2601574	2601574	Candidatus_Cytomitobacter	Candidatus Cytomitobacter	genus	0.0	abund	0.0	594259	1	1	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2603323	2603323	Petrocella	Petrocella	genus	0.0	abund	0.0	3474914	4	4	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2608728	2608728	Acidisarcina	Acidisarcina	genus	0.0	abund	0.0	7594465	3	3	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2651279	2651279	Pradoshia	Pradoshia	genus	0.0	abund	0.0	3887294	1	1	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2651578	2651578	Thermanaerosceptrum	Thermanaerosceptrum	genus	0.0	abund	0.0	3769607	1	1	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2651583	2651583	Geomonas	Geomonas	genus	0.0	abund	0.0	4997636	2	2	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2661800	2661800	Georhizobium	Georhizobium	genus	0.0	abund	0.0	4349791	1	1	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2674996	2674996	Tellurirhabdus	Tellurirhabdus	genus	0.0	abund	0.0	5554551	3	3	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2675229	2675229	Peribacillus	Peribacillus	genus	0.0	abund	0.0	7810382	7	5	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2675230	2675230	Cytobacillus	Cytobacillus	genus	0.0	abund	0.0	5056327	7	6	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2675231	2675231	Mesobacillus	Mesobacillus	genus	0.0	abund	0.0	5158481	2	2	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2675232	2675232	Neobacillus	Neobacillus	genus	0.0	abund	0.0	5842234	10	10	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2675233	2675233	Metabacillus	Metabacillus	genus	0.0	abund	0.0	5154043	4	3	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2675234	2675234	Alkalihalobacillus	Alkalihalobacillus	genus	0.0	abund	0.0	4172457	5	5	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2676247	2676247	Aquirufa	Aquirufa	genus	0.0	abund	0.0	2669220	1	1	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2678352	2678352	Maribellus	Maribellus	genus	0.0	abund	0.0	7621563	2	2	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2678885	2678885	Faecalibacillus	Faecalibacillus	genus	0.0	abund	0.0	2732269	17	17	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2680004	2680004	Protaetiibacter	Protaetiibacter	genus	0.0	abund	0.0	2800384	4	4	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2682228	2682228	Tepidiforma	Tepidiforma	genus	0.0	abund	0.0	2629429	1	1	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2685905	2685905	Salicibibacter	Salicibibacter	genus	0.0	abund	0.0	3891983	1	1	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2685927	2685927	Tardibacter	Tardibacter	genus	0.0	abund	0.0	3772980	1	1	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2689587	2689587	Suicoccus	Suicoccus	genus	0.0	abund	0.0	2560486	1	1	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2690160	2690160	Limihaloglobus	Limihaloglobus	genus	0.0	abund	0.0	3839201	2	2	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2692113	2692113	Gleimia	Gleimia	genus	0.0	abund	0.0	2160657	37	37	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2692118	2692118	Winkia	Winkia	genus	0.0	abund	0.0	2289980	35	33	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2692417	2692417	Ktedonosporobacter	Ktedonosporobacter	genus	0.0	abund	0.0	11324886	2	2	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2698688	2698688	Paraflavitalea	Paraflavitalea	genus	0.0	abund	0.0	8409444	1	1	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2700084	2700084	Urechidicola	Urechidicola	genus	0.0	abund	0.0	3289895	1	1	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2705399	2705399	Hypericibacter	Hypericibacter	genus	0.0	abund	0.0	5828963	2	2	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2706948	2706948	Aureibaculum	Aureibaculum	genus	0.0	abund	0.0	5018421	1	1	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2709685	2709685	Parasphingorhabdus	Parasphingorhabdus	genus	0.0	abund	0.0	3545789	2	2	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2717089	2717089	Massilistercora	Massilistercora	genus	0.0	abund	0.0	2754357	11	11	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2719231	2719231	Lacrimispora	Lacrimispora	genus	0.0	abund	0.0	4550090	10	9	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2719313	2719313	Enterocloster	Enterocloster	genus	0.01137	abund	0.0001137	6445839	71	56	genus	0.011370002274000457	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2733098	2733098	Brizovirus	Brizovirus	genus	0.0	abund	0.0	174462	1	0	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2733104	2733104	Eurybiavirus	Eurybiavirus	genus	0.0	abund	0.0	181372	1	1	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2742598	2742598	Limosilactobacillus	Limosilactobacillus	genus	0.02148	abund	0.0002148	2052323	30	18	genus	0.02148000429600086	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2743582	2743582	Peptacetobacter	Peptacetobacter	genus	0.0	abund	0.0	2350718	99	97	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2748674	2748674	Zhaonella	Zhaonella	genus	0.0	abund	0.0	3285588	3	3	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2749267	2749267	Amedibacterium	Amedibacterium	genus	0.0	abund	0.0	2914052	13	12	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2758906	2758906	Entomomonas	Entomomonas	genus	0.0	abund	0.0	3258988	2	2	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2759736	2759736	Lacticaseibacillus	Lacticaseibacillus	genus	0.05078	abund	0.0005078	3577837	64	28	genus	0.050780010156002045	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2766927	2766927	Persicimonas	Persicimonas	genus	0.0	abund	0.0	7987773	1	1	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2767318	2767318	Boudabousia	Boudabousia	genus	0.0	abund	0.0	2200031	5	5	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2767327	2767327	Fannyhessea	Fannyhessea	genus	0.0	abund	0.0	1440560	1	1	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2767353	2767353	Lancefieldella	Lancefieldella	genus	0.60807	abund	0.0060807	1568658	4346	4346	genus	0.6080701216140245	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2767358	2767358	Mycoplasmopsis	Mycoplasmopsis	genus	0.0	abund	0.0	843909	6	4	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2767842	2767842	Lactiplantibacillus	Lactiplantibacillus	genus	0.0	abund	0.0	3636774	5	2	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2767877	2767877	Apilactobacillus	Apilactobacillus	genus	0.0	abund	0.0	1824772	3	3	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2767878	2767878	Bombilactobacillus	Bombilactobacillus	genus	0.0	abund	0.0	1631533	2	2	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2767879	2767879	Companilactobacillus	Companilactobacillus	genus	0.0	abund	0.0	2553236	3	3	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2767881	2767881	Fructilactobacillus	Fructilactobacillus	genus	0.0	abund	0.0	1421037	1	0	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2767885	2767885	Latilactobacillus	Latilactobacillus	genus	0.02344	abund	0.0002344	1873876	100	77	genus	0.02344000468800094	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2767886	2767886	Levilactobacillus	Levilactobacillus	genus	0.0	abund	0.0	2658340	3	1	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2767887	2767887	Ligilactobacillus	Ligilactobacillus	genus	0.0	abund	0.0	2303115	24	7	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2767888	2767888	Liquorilactobacillus	Liquorilactobacillus	genus	0.0	abund	0.0	2535578	2	2	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2767889	2767889	Loigolactobacillus	Loigolactobacillus	genus	0.0	abund	0.0	5751376	2	1	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2767893	2767893	Lentilactobacillus	Lentilactobacillus	genus	0.0	abund	0.0	2389075	1	1	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2768738	2768738	Spartinivicinus	Spartinivicinus	genus	0.0	abund	0.0	6622210	2	2	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
2778400	2778400	Tepiditoga	Tepiditoga	genus	0.0	abund	0.0	2070549	1	1	genus	0.0	0.9999997999999998	DYN_0036_D08_Zymo_report	DYN_0036_D08	ont_zymo	Centrifuger	default	Centrifuger_default
