taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	target	lineage	num_unique	num_shared	num_children	num_cumulative	norm_abund	classified_fraction	sample_id	sample_id_core	assay	tool	db_mode	tool_db
583	583	Proteus	Proteus	genus	1e-05	abund	1e-05	583	1||1224|1236|91347|1903414|583	0	0	1	1	1.7419150753691815e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
586	586	Providencia	Providencia	genus	1e-05	abund	1e-05	586	1||1224|1236|91347|1903414|586	0	0	1	1	1.7419150753691815e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
590	590	Salmonella	Salmonella	genus	0.0008	abund	0.0008	590	1||1224|1236|91347|543|590	0	0	77	77	0.0013935320602953452	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
613	613	Serratia	Serratia	genus	3e-05	abund	3e-05	613	1||1224|1236|91347|1903411|613	0	0	3	3	5.2257452261075444e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
620	620	Shigella	Shigella	genus	0.00111	abund	0.00111	620	1||1224|1236|91347|543|620	0	0	109	109	0.0019335257336597915	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
626	626	Xenorhabdus	Xenorhabdus	genus	1e-05	abund	1e-05	626	1||1224|1236|91347|1903414|626	0	0	1	1	1.7419150753691815e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
635	635	Edwardsiella	Edwardsiella	genus	1e-05	abund	1e-05	635	1||1224|1236|91347|1903412|635	0	0	1	1	1.7419150753691815e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
637	637	Arsenophonus	Arsenophonus	genus	1e-05	abund	1e-05	637	1||1224|1236|91347|1903414|637	0	0	1	1	1.7419150753691815e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
642	642	Aeromonas	Aeromonas	genus	2e-05	abund	2e-05	642	1||1224|1236|135624|84642|642	0	0	2	2	3.483830150738363e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
662	662	Vibrio	Vibrio	genus	5e-05	abund	5e-05	662	1||1224|1236|135623|641|662	0	0	5	5	8.709575376845907e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
713	713	Actinobacillus	Actinobacillus	genus	2e-05	abund	2e-05	713	1||1224|1236|135625|712|713	0	0	1	1	3.483830150738363e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
745	745	Pasteurella	Pasteurella	genus	2e-05	abund	2e-05	745	1||1224|1236|135625|712|745	0	0	1	1	3.483830150738363e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
816	816	Bacteroides	Bacteroides	genus	31.60191	abund	31.60191	816	1||976|200643|171549|815|816	0	0	3421427	3421427	55.04784343946008	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
830	830	Butyrivibrio	Butyrivibrio	genus	1e-05	abund	1e-05	830	1||1239|186801|3085636|186803|830	0	0	1	1	1.7419150753691815e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
836	836	Porphyromonas	Porphyromonas	genus	0.0002	abund	0.0002	836	1||976|200643|171549|171551|836	0	0	9	9	0.0003483830150738363	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
838	838	Prevotella	Prevotella	genus	0.01506	abund	0.01506	838	1||976|200643|171549|171552|838	0	0	936	936	0.02623324103505987	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
841	841	Roseburia	Roseburia	genus	0.00014	abund	0.00014	841	1||1239|186801|3085636|186803|841	0	0	10	10	0.00024386811055168535	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
848	848	Fusobacterium	Fusobacterium	genus	7e-05	abund	7e-05	848	1||32066|203490|203491|203492|848	0	0	3	3	0.00012193405527584267	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
864	864	Pectinatus	Pectinatus	genus	2e-05	abund	2e-05	864	1||1239|909932|909929|1843491|864	0	0	1	1	3.483830150738363e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
904	904	Acidaminococcus	Acidaminococcus	genus	0.67545	abund	0.67545	904	1||1239|909932|1843488|909930|904	0	0	28858	28858	1.1765765376581137	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
