taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	numReads	numDirectReads	norm_abund	classified_fraction	sample_id	sample_id_core	assay	tool	db_mode	tool_db
3140596	3140596	                Candidatus Leptofilum	Candidatus Leptofilum	genus	0.0	abund	0.0	2	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
1107	1107	                  Chloroflexus	Chloroflexus	genus	0.0	abund	0.0	1	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
120961	120961	                  Roseiflexus	Roseiflexus	genus	0.0	abund	0.0	1	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
262406	262406	                Thermobaculum	Thermobaculum	genus	0.0	abund	0.0	2	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
233189	233189	                Anaerolinea	Anaerolinea	genus	0.0	abund	0.0	2	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
1649478	1649478	                Pelolinea	Pelolinea	genus	0.0	abund	0.0	1	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
1495649	1495649	                Thermoflexus	Thermoflexus	genus	0.0	abund	0.0	3	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
2692417	2692417	                Ktedonosporobacter	Ktedonosporobacter	genus	0.0	abund	0.0	2	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
233191	233191	                Caldilinea	Caldilinea	genus	0.0	abund	0.0	2	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
2682228	2682228	                Tepidiforma	Tepidiforma	genus	0.0	abund	0.0	1	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
1005038	1005038	                Fimbriimonas	Fimbriimonas	genus	0.0	abund	0.0	5	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
2494209	2494209	                Capsulimonas	Capsulimonas	genus	0.0	abund	0.0	4	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
1077265	1077265	                Chthonomonas	Chthonomonas	genus	0.0	abund	0.0	1	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
3016049	3016049	                Vulcanimicrobium	Vulcanimicrobium	genus	0.0	abund	0.0	3	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
816	816	                    Bacteroides	Bacteroides	genus	2.44	abund	2.44	9102	868	3.2756074640891395	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
909656	909656	                    Phocaeicola	Phocaeicola	genus	1.66	abund	1.66	6204	260	2.228487045240972	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
239759	239759	                    Alistipes	Alistipes	genus	2.39	abund	2.39	8920	161	3.208484360316821	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
1647173	1647173	                    Acetobacteroides	Acetobacteroides	genus	0.0	abund	0.0	1	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
375288	375288	                    Parabacteroides	Parabacteroides	genus	0.5	abund	0.5	1869	259	0.6712310377231844	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
195950	195950	                    Tannerella	Tannerella	genus	0.0	abund	0.0	9	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
283168	283168	                    Odoribacter	Odoribacter	genus	0.14	abund	0.14	524	0	0.18794469056249163	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
574697	574697	                    Butyricimonas	Butyricimonas	genus	0.13	abund	0.13	486	9	0.17452006980802792	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
