taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	genomeSize	numReads	numUniqueReads	taxRank_raw	norm_abund	classified_fraction	sample_id	sample_id_core	assay	tool	db_mode	tool_db
28077	28077	Nitrospirillum_amazonense	Nitrospirillum amazonense	species	0.0	abund	0.0	7304188	2	2	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
28080	28080	Campylobacter_upsaliensis	Campylobacter upsaliensis	species	0.0	abund	0.0	2326374	2	2	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
28082	28082	Legionella_anisa	Legionella anisa	species	0.0	abund	0.0	4381258	1	1	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
28090	28090	Acinetobacter_lwoffii	Acinetobacter lwoffii	species	0.0	abund	0.0	3487365	1	1	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
28095	28095	Burkholderia_gladioli	Burkholderia gladioli	species	0.0	abund	0.0	7339452	8	8	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
28099	28099	Agrobacterium_rubi	Agrobacterium rubi	species	0.0	abund	0.0	5526304	33	33	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
28107	28107	Pseudoalteromonas_espejiana	Pseudoalteromonas espejiana	species	0.0	abund	0.0	4458063	9	9	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
28111	28111	Bacteroides_eggerthii	Bacteroides eggerthii	species	0.0	abund	0.0	5072211	157	108	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
28112	28112	Tannerella_forsythia	Tannerella forsythia	species	0.0	abund	0.0	3351832	96	87	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
28113	28113	Bacteroides_heparinolyticus	Bacteroides heparinolyticus	species	0.0	abund	0.0	3586250	380	377	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
28116	28116	Bacteroides_ovatus	Bacteroides ovatus	species	3.7653899999999996	abund	0.0376539	6811993	65120	60940	species	3.7653922592353544	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
28118	28118	Odoribacter_splanchnicus	Odoribacter splanchnicus	species	0.0	abund	0.0	4336477	12	0	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
28119	28119	Bacteroides_zoogleoformans	Bacteroides zoogleoformans	species	0.0	abund	0.0	3339062	98	98	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
28123	28123	Porphyromonas_asaccharolytica	Porphyromonas asaccharolytica	species	0.0	abund	0.0	2181381	20	20	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
28124	28124	Porphyromonas_endodontalis	Porphyromonas endodontalis	species	0.0	abund	0.0	2096347	33	33	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
28127	28127	Hoylesella_buccalis	Hoylesella buccalis	species	0.0	abund	0.0	3287112	835	828	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
28128	28128	Prevotella_corporis	Prevotella corporis	species	0.0	abund	0.0	2927494	246	246	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
28129	28129	Prevotella_denticola	Prevotella denticola	species	0.00907	abund	9.07e-05	5977830	2048	1020	species	0.009070005442003265	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
28131	28131	Prevotella_intermedia	Prevotella intermedia	species	0.00274	abund	2.74e-05	5473754	993	715	species	0.002740001644000986	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
28132	28132	Prevotella_melaninogenica	Prevotella melaninogenica	species	0.0	abund	0.0	11420312	1271	923	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
28133	28133	Prevotella_nigrescens	Prevotella nigrescens	species	0.0068200000000000005	abund	6.82e-05	4408299	565	419	species	0.006820004092002455	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
28135	28135	Prevotella_oris	Prevotella oris	species	0.0	abund	0.0	3148728	397	397	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
28137	28137	Prevotella_veroralis	Prevotella veroralis	species	0.00098	abund	9.8e-06	2977009	286	281	species	0.0009800005880003528	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
28141	28141	Cronobacter_sakazakii	Cronobacter sakazakii	species	0.00389	abund	3.89e-05	5572462	741	741	species	0.0038900023340013995	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
28169	28169	Vibrio_pelagius	Vibrio pelagius	species	0.0	abund	0.0	4946090	1	1	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
28173	28173	Vibrio_nigripulchritudo	Vibrio nigripulchritudo	species	0.0	abund	0.0	19520242	1	0	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
28182	28182	Leptospira_noguchii	Leptospira noguchii	species	0.0	abund	0.0	42143980	6	1	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
28184	28184	Leptospira_weilii	Leptospira weilii	species	0.0	abund	0.0	9833940	2	0	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
28187	28187	Acetohalobium_arabaticum	Acetohalobium arabaticum	species	0.0	abund	0.0	2434936	10	10	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
28188	28188	Capnocytophaga_canimorsus	Capnocytophaga canimorsus	species	0.0	abund	0.0	3774810	2	2	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
28197	28197	Aliarcobacter_butzleri	Aliarcobacter butzleri	species	0.0	abund	0.0	2090464	57	8	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
28198	28198	Aliarcobacter_cryaerophilus	Aliarcobacter cryaerophilus	species	0.0	abund	0.0	3121992	10	8	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
28223	28223	Desulfobacula_toluolica	Desulfobacula toluolica	species	0.0	abund	0.0	5061639	13	13	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
28227	28227	Malacoplasma_penetrans	Malacoplasma penetrans	species	0.0	abund	0.0	1212897	1	1	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
28232	28232	Geobacter_metallireducens	Geobacter metallireducens	species	0.0	abund	0.0	3979100	5	5	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
28251	28251	Ornithobacterium_rhinotracheale	Ornithobacterium rhinotracheale	species	0.007050000000000001	abund	7.05e-05	3866403	128	105	species	0.007050004230002538	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
28262	28262	Thermodesulfovibrio_yellowstonii	Thermodesulfovibrio yellowstonii	species	0.0	abund	0.0	1931676	13	13	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
28264	28264	Arcanobacterium_haemolyticum	Arcanobacterium haemolyticum	species	0.0	abund	0.0	1983323	8	7	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
28446	28446	Anaerotignum_propionicum	Anaerotignum propionicum	species	0.0	abund	0.0	3067271	32	32	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
28447	28447	Clavibacter_michiganensis	Clavibacter michiganensis	species	0.0	abund	0.0	4027343	3	2	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
28449	28449	Neisseria_subflava	Neisseria subflava	species	0.0	abund	0.0	13851873	13	13	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
28450	28450	Burkholderia_pseudomallei	Burkholderia pseudomallei	species	0.0	abund	0.0	8171430	2	2	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
28454	28454	Sphingobacterium_multivorum	Sphingobacterium multivorum	species	0.0	abund	0.0	12690037	901	900	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
28896	28896	Thermoanaerobacterium_saccharolyticum	Thermoanaerobacterium saccharolyticum	species	0.0	abund	0.0	2663985	5	5	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
28898	28898	Campylobacter_helveticus	Campylobacter helveticus	species	0.0	abund	0.0	1796181	1	1	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
28901	28901	Salmonella_enterica	Salmonella enterica	species	0.00461	abund	4.61e-05	5814066	2038	1611	species	0.004610002766001659	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
28903	28903	Mycoplasmopsis_bovis	Mycoplasmopsis bovis	species	0.0	abund	0.0	2703029	1	0	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
29314	29314	Mycolicibacter_hiberniae	Mycolicibacter hiberniae	species	0.0	abund	0.0	4329365	1	1	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
29329	29329	Thermoanaerobacterium_xylanolyticum	Thermoanaerobacterium xylanolyticum	species	0.0	abund	0.0	2473044	2	2	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
29341	29341	Clostridium_argentinense	Clostridium argentinense	species	0.0	abund	0.0	4488390	79	79	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
29347	29347	[Clostridium]_scindens	[Clostridium]_scindens	species	0.0	abund	0.0	5401053	56	29	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
29348	29348	Thomasclavelia_spiroformis	Thomasclavelia spiroformis	species	0.0	abund	0.0	2380034	90	90	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
29360	29360	Cellulosilyticum_lentocellum	Cellulosilyticum lentocellum	species	0.0	abund	0.0	4622183	7	7	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
29362	29362	Ruminiclostridium_papyrosolvens	Ruminiclostridium papyrosolvens	species	0.0	abund	0.0	4953466	18	18	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
29375	29375	Lacrimispora_xylanolytica	Lacrimispora xylanolytica	species	0.0	abund	0.0	4477470	71	71	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
29378	29378	Staphylococcus_arlettae	Staphylococcus arlettae	species	0.0	abund	0.0	5388065	9	0	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
29379	29379	Staphylococcus_auricularis	Staphylococcus auricularis	species	0.0	abund	0.0	2236706	9	2	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
29380	29380	Staphylococcus_caprae	Staphylococcus caprae	species	0.0	abund	0.0	7705753	1	0	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
29382	29382	Staphylococcus_cohnii	Staphylococcus cohnii	species	0.0	abund	0.0	2626686	3	3	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
29385	29385	Staphylococcus_saprophyticus	Staphylococcus saprophyticus	species	0.0	abund	0.0	6447392	3	1	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
29388	29388	Staphylococcus_capitis	Staphylococcus capitis	species	0.0	abund	0.0	3758650	13	2	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
29391	29391	Gemella_morbillorum	Gemella morbillorum	species	0.0	abund	0.0	1682333	21	16	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
29394	29394	Dolosigranulum_pigrum	Dolosigranulum pigrum	species	0.0	abund	0.0	13471312	5	0	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
29442	29442	Pseudomonas_tolaasii	Pseudomonas tolaasii	species	0.0	abund	0.0	6462167	3	3	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
29466	29466	Veillonella_parvula	Veillonella parvula	species	9.50157	abund	0.0950157	2130932	41651	40898	species	9.50157570094542	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
29484	29484	Yersinia_frederiksenii	Yersinia frederiksenii	species	0.0	abund	0.0	4753193	1	1	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
29486	29486	Yersinia_ruckeri	Yersinia ruckeri	species	0.0	abund	0.0	57010501	3	1	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
29489	29489	Aeromonas_enteropelogenes	Aeromonas enteropelogenes	species	0.0	abund	0.0	8909514	9	1	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
29494	29494	Vibrio_furnissii	Vibrio furnissii	species	0.0	abund	0.0	6633634	2	0	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
29507	29507	Leptospira_kirschneri	Leptospira kirschneri	species	0.0	abund	0.0	4737559	4	4	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
29510	29510	Turneriella_parva	Turneriella parva	species	0.0	abund	0.0	4392882	1	1	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
29518	29518	Borreliella_afzelii	Borreliella afzelii	species	0.0	abund	0.0	3215616	1	1	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
29546	29546	Lawsonia_intracellularis	Lawsonia intracellularis	species	0.0	abund	0.0	1637180	1	0	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
29549	29549	Rhodothermus_marinus	Rhodothermus marinus	species	0.0	abund	0.0	4486399	8	0	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
29552	29552	Haploplasma_axanthum	Haploplasma axanthum	species	0.0	abund	0.0	1793256	10	10	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
29559	29559	Metamycoplasma_hyosynoviae	Metamycoplasma hyosynoviae	species	0.0	abund	0.0	2409130	4	2	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
29562	29562	Mesomycoplasma_ovipneumoniae	Mesomycoplasma ovipneumoniae	species	0.0	abund	0.0	1409177	1	1	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
29570	29570	Halomonas_meridiana	Halomonas meridiana	species	0.0	abund	0.0	4111116	1	1	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
29575	29575	Taylorella_equigenitalis	Taylorella equigenitalis	species	0.0	abund	0.0	11561573	1	0	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
29581	29581	Janthinobacterium_lividum	Janthinobacterium lividum	species	0.0	abund	0.0	6698975	3	2	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
32002	32002	Achromobacter_denitrificans	Achromobacter denitrificans	species	0.0	abund	0.0	13165124	1	1	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
33007	33007	Winkia_neuii	Winkia neuii	species	0.0007999999999999999	abund	8e-06	2283455	41	41	species	0.0008000004800002878	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
33008	33008	Rhodococcus_globerulus	Rhodococcus globerulus	species	0.0	abund	0.0	6734098	11	11	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
33010	33010	Cutibacterium_avidum	Cutibacterium avidum	species	0.0	abund	0.0	3971183	20	8	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
33011	33011	Cutibacterium_granulosum	Cutibacterium granulosum	species	0.0	abund	0.0	2173310	1	1	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
33025	33025	Phascolarctobacterium_faecium	Phascolarctobacterium faecium	species	0.0	abund	0.0	2517224	13	2	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
33028	33028	Staphylococcus_saccharolyticus	Staphylococcus saccharolyticus	species	0.0	abund	0.0	4648054	13	1	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
33033	33033	Parvimonas_micra	Parvimonas micra	species	0.00055	abund	5.5e-06	10663688	312	293	species	0.000550000330000198	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
33034	33034	Anaerococcus_prevotii	Anaerococcus prevotii	species	0.0	abund	0.0	1841611	3	3	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
33035	33035	Blautia_producta	Blautia producta	species	0.0	abund	0.0	6214934	96	86	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
33037	33037	Anaerococcus_vaginalis	Anaerococcus vaginalis	species	0.0	abund	0.0	1657022	13	13	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
33038	33038	[Ruminococcus]_gnavus	[Ruminococcus]_gnavus	species	0.00851	abund	8.51e-05	3609518	172	52	species	0.008510005106003063	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
33040	33040	Streptococcus_milleri	Streptococcus milleri	species	0.0	abund	0.0	1863641	3	3	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
33043	33043	Coprococcus_eutactus	Coprococcus eutactus	species	0.0030199999999999997	abund	3.02e-05	3090419	141	115	species	0.0030200018120010866	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
33050	33050	Sphingopyxis_macrogoltabida	Sphingopyxis macrogoltabida	species	0.0	abund	0.0	5882300	3	1	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
33053	33053	Neisseria_perflava	Neisseria perflava	species	0.0	abund	0.0	2265372	4	4	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
33060	33060	Yersinia_mollaretii	Yersinia mollaretii	species	0.0	abund	0.0	4581645	1	1	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
33069	33069	Pseudomonas_viridiflava	Pseudomonas viridiflava	species	0.0	abund	0.0	6085866	1	0	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
33070	33070	Thermostichus_lividus	Thermostichus lividus	species	0.0	abund	0.0	2650403	1	1	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
33074	33074	Zymobacter_palmae	Zymobacter palmae	species	0.0	abund	0.0	3007552	1	1	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
33075	33075	Acidobacterium_capsulatum	Acidobacterium capsulatum	species	0.0	abund	0.0	4113937	2	2	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
33889	33889	Brevibacterium_casei	Brevibacterium casei	species	0.0	abund	0.0	7705821	3	2	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
33899	33899	Streptomyces_galilaeus	Streptomyces galilaeus	species	0.0	abund	0.0	7548127	4	4	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
33905	33905	Bifidobacterium_thermophilum	Bifidobacterium thermophilum	species	0.0	abund	0.0	2285359	1	0	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
33932	33932	Sutcliffiella_cohnii	Sutcliffiella cohnii	species	0.0	abund	0.0	4817434	2	2	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
33934	33934	Anoxybacillus_flavithermus	Anoxybacillus flavithermus	species	0.0	abund	0.0	2791273	8	3	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
33936	33936	Aeribacillus_pallidus	Aeribacillus pallidus	species	0.0	abund	0.0	4001428	4	4	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
33938	33938	Geobacillus_thermocatenulatus	Geobacillus thermocatenulatus	species	0.0	abund	0.0	3714949	2	2	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
33941	33941	Geobacillus_thermoleovorans	Geobacillus thermoleovorans	species	0.0	abund	0.0	3677482	43	43	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
33945	33945	Enterococcus_avium	Enterococcus avium	species	0.0	abund	0.0	4811363	45	45	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
33952	33952	Acetobacterium_woodii	Acetobacterium woodii	species	0.0	abund	0.0	3952312	19	19	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
33959	33959	Lactobacillus_johnsonii	Lactobacillus johnsonii	species	0.0	abund	0.0	2294339	6	0	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
33968	33968	Leuconostoc_pseudomesenteroides	Leuconostoc pseudomesenteroides	species	0.0	abund	0.0	2291553	1	0	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
33970	33970	Melissococcus_plutonius	Melissococcus plutonius	species	0.0	abund	0.0	1876819	11	7	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
33990	33990	Rickettsia_bellii	Rickettsia bellii	species	0.0	abund	0.0	1482468	1	0	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
33996	33996	Gluconacetobacter_diazotrophicus	Gluconacetobacter diazotrophicus	species	0.0	abund	0.0	3930489	1	0	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
34002	34002	Paracoccus_alcaliphilus	Paracoccus alcaliphilus	species	0.0	abund	0.0	4742056	2	2	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
34003	34003	Paracoccus_aminophilus	Paracoccus aminophilus	species	0.0	abund	0.0	4210609	8	8	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
34004	34004	Paracoccus_aminovorans	Paracoccus aminovorans	species	0.0	abund	0.0	3968237	1	1	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
34007	34007	Paracoccus_versutus	Paracoccus versutus	species	0.0	abund	0.0	5399001	2	2	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
34018	34018	Rhodospirillum_centenum	Rhodospirillum centenum	species	0.0	abund	0.0	4242849	5	5	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
34062	34062	Moraxella_osloensis	Moraxella osloensis	species	0.0	abund	0.0	8246078	1	1	species	0.0	0.9999994000000001	DYN_0036_D11_report	DYN_0036_D11	pacbio	Centrifuger	default	Centrifuger_default
